ADM2_NAME,ID1,ADM2_CODE,X01.1999,X02.1999,X03.1999,X04.1999,X05.1999,X06.1999,X07.1999,X08.1999,X09.1999,X10.1999,X11.1999,X12.1999,X01.2000,X02.2000,X03.2000,X04.2000,X05.2000,X06.2000,X07.2000,X08.2000,X09.2000,X10.2000,X11.2000,X12.2000,X01.2001,X02.2001,X03.2001,X04.2001,X05.2001,X06.2001,X07.2001,X08.2001,X09.2001,X10.2001,X11.2001,X12.2001,X01.2002,X02.2002,X03.2002,X04.2002,X05.2002,X06.2002,X07.2002,X08.2002,X09.2002,X10.2002,X11.2002,X12.2002,X01.2003,X02.2003,X03.2003,X04.2003,X05.2003,X06.2003,X07.2003,X08.2003,X09.2003,X10.2003,X11.2003,X12.2003,X01.2004,X02.2004,X03.2004,X04.2004,X05.2004,X06.2004,X07.2004,X08.2004,X09.2004,X10.2004,X11.2004,X12.2004,X01.2005,X02.2005,X03.2005,X04.2005,X05.2005,X06.2005,X07.2005,X08.2005,X09.2005,X10.2005,X11.2005,X12.2005,X01.2006,X02.2006,X03.2006,X04.2006,X05.2006,X06.2006,X07.2006,X08.2006,X09.2006,X10.2006,X11.2006,X12.2006,X01.2007,X02.2007,X03.2007,X04.2007,X05.2007,X06.2007,X07.2007,X08.2007,X09.2007,X10.2007,X11.2007,X12.2007,X01.2008,X02.2008,X03.2008,X04.2008,X05.2008,X06.2008,X07.2008,X08.2008,X09.2008,X10.2008,X11.2008,X12.2008,X01.2009,X02.2009,X03.2009,X04.2009,X05.2009,X06.2009,X07.2009,X08.2009,X09.2009,X10.2009,X11.2009,X12.2009,X01.2010,X02.2010,X03.2010,X04.2010,X05.2010,X06.2010,X07.2010,X08.2010,X09.2010,X10.2010,X11.2010,X12.2010,X01.2011,X02.2011,X03.2011,X04.2011,X05.2011,X06.2011,X07.2011,X08.2011,X09.2011,X10.2011,X11.2011,X12.2011,X01.2012,X02.2012,X03.2012,X04.2012,X05.2012,X06.2012,X07.2012,X08.2012,X09.2012,X10.2012,X11.2012,X12.2012,X01.2013,X02.2013,X03.2013,X04.2013,X05.2013,X06.2013,X07.2013,X08.2013,X09.2013,X10.2013,X11.2013,X12.2013,X01.2014,X02.2014,X03.2014,X04.2014,X05.2014,X06.2014,X07.2014,X08.2014,X09.2014,X10.2014,X11.2014,X12.2014,X01.2015,X02.2015,X03.2015,X04.2015,X05.2015,X06.2015,X07.2015,X08.2015,X09.2015,X10.2015,X11.2015,X12.2015
Wajir,22,51364,0.400000006,0.100000001,26.12000046,38.78000107,32.98000031,2.320000076,0,0,0.28000001,9.280000114,52.62000122,22.94000092,3.060000134,0,1.540000033,38.12000122,9.079999924,0.380000007,0,0,2.700000072,19.72000084,43.78000031,8.720000267,1.839999986,3.780000019,10.42000008,66.22000275,15.55999985,0.480000001,0,0,2.379999995,6.019999981,147.1000031,25.88000069,0.56000002,3.019999957,7.519999981,175.2600067,9.260000038,0.400000006,0,0,3.8,37.52000046,38.46000137,91.92000427,0.600000024,0.200000003,7.660000134,156.4800049,45.6,0.400000006,0,0,3.65999999,33.6,85.36000214,10.02000027,5.8,1.100000024,34.6,88.2,40.8,1,0,0,0.28000001,40,73.8,25.8,5.8,5.6,34.6,15.30000057,40.8,1,0,0,2.8,33.6,40.10000076,25.8,5.8,4.039999914,28.34000053,54.00000076,44.2,0.28000001,0,0,4.100000238,33.6,73.8,25.8,5.8,5.6,34.6,88.2,40.8,1,0,0,1.720000052,29.72000046,66.38000412,25.8,5.8,5.6,34.6,62.50000076,26.78000107,1,0,0,0,8.979999924,54.97999954,25.8,9.180000019,5.6,8.500000381,28.94000015,26.84000015,1,0,0,0.619999993,117.7399994,21.15999966,69.55999908,5.8,6.300000286,34.6,37.82000008,5.740000153,1,0,0,2.8,9.839999962,13.94000053,28.48000069,5.8,6,34.6,40.8,61.77999954,0.5,0,0,0,33.6,73.8,44.32000122,17.98000031,0.440000001,3.060000038,7.940000057,25.08000107,1,0,0,3.539999962,29.80000114,78.58000183,26.50000038,6.780000019,5.6,111.7400024,47.62000046,23.64000092,0.5,0,0,0.400000006,8.600000381,55.45999985,27.40000038,5.079999924,6,22.66000061,61.66000061,17.80000114,0.300000012,0,0,2.8,33.6,73.8,25.8,5.8,5.6,34.6,88.2,40.8,1,0,0,5.920000172,30.60000076,54.94000168,18.79999962
Bondo,23,51365,84.04000397,9.580000305,242.6200012,172.9600037,152.5599976,56.94000168,52.38000031,90.02000427,78.94000397,149.8000061,125.9000031,79.40000153,35.68000107,24.93999977,74.72000427,171.9000031,144.6200043,71.21999969,40.04000092,114.5000031,101.4,164.6600037,95.42000275,82.84000092,151.4,22.11999969,136.0200043,204.5599976,142.1399994,76.34000244,73.52000275,88.10000458,110.040004,190.2600006,139.5200012,19.54000015,90.20000305,91.12000427,108.7400009,216.2999969,228.6600006,48.58000107,35.04000092,54.53999939,39.94000092,141.4,133.8200043,229.9400024,35.56000137,5.600000095,101.1200043,312.4199951,237.9600067,65.88000336,2.5,62.26000061,47.55999985,18.71999969,35.38000107,86.16000214,93.04000092,18.84000015,82.29999847,120.6199997,67.49999847,41.2,0,24.87999992,105.4400009,100.4400009,38.51999969,72.84000244,21.12000046,21.11999969,115.1200012,88.32000122,109.5,23.98000107,2.760000038,31.35999985,47,111.7600021,27.88000031,22.56000023,49.36000137,72.34000092,203.8800018,149.4400085,151.9399994,42.2,31.64000015,139.2800018,134.7200012,104.6199997,236.8200012,170.6199982,108.9200027,89.38000183,130.3,207.2,152.6000092,36.88000031,74.50000153,132.0600006,294.1600098,64.35999908,50.23999939,74.88000183,49.52000046,37.26000137,137.9799988,109.9599991,83.26000214,51.4,47.56000137,85.32000122,142.8400024,198.6600067,174.0000031,7.640000153,88.34000092,53.20000076,48.98000183,281.1200073,158.8800018,20.56000099,0,46.46000214,105.7400024,179.9800049,110.8000031,112.1000031,98.42000122,157.9600037,254.7800049,196.6800079,208.8999969,315.5200134,4.040000057,55.98000183,35.62000046,146.7399994,83.34000092,46.99999924,51.86000061,29.44000092,165.1199982,142.5800049,166.1200012,147.0800018,34.41999969,119.3800018,140.1000061,128.2600006,162.9600037,65.81999969,1.280000043,25.56000099,59.22000046,317.8800049,160.5200073,169.5600067,50.09999924,70.72000427,172.5400055,189.6400055,147.0800018,238.4399994,115.8600037,16.18000031,283.380011,309.9799988,134.1800049,60.90000153,46.64000015,132.7399994,205.7400055,115.5000031,130.8600006,145.9599976,36.12000198,64.04000092,142.3800079,72.42000275,142.7200073,98.84000244,46.53999939,136.2999969,216.1600067,104.8,129.3400024,82.6,29.34000015,21.62000008,55.73999939,142.4800079,183,349.0000061,0,0,117.5,175.1799988,263.8400085,166.9400024
Homa Bay,24,51368,90.40000153,21.39999962,289.1000061,190.3000031,121.2000046,46.29999924,40.40000153,66.90000153,60.20000076,125.3000031,161,88.80000305,47.5,31.5,88.80000305,151.8000031,118.7000046,55.29999924,25.39999962,103.9000015,77.70000458,133.1999969,109.5999985,131.6000061,167.1999969,29.39999962,127.8000031,191.1000061,134.5,56.5,63,70.20000458,108.4000015,180.6000061,139.1000061,28.30000114,108.7000046,98.40000153,119.9000015,221.5,213.1999969,36.5,26.39999962,43.40000153,42.10000229,141.3000031,144.9000092,223.1000061,45.20000076,7.599999905,102.9000015,269.8999939,224,59.29999924,15.5,44,47.70000076,22.60000038,48.10000229,88,101.2000046,37.20000076,73.59999847,114.8000031,61.79999924,27.10000038,0.699999988,3,87,106.7000046,37.29999924,72.80000305,16.70000076,15.80000019,83.40000153,86.30000305,136.9000092,19.70000076,13.60000038,33.10000229,21.80000114,109,34.20000076,14.40000057,50.20000076,76.80000305,200.1000061,151.1999969,172.6999969,36.60000229,20.30000114,107.2000046,132.5,126.3000031,249.8000031,188.1000061,109.8000031,84.30000305,120.4000015,184.1000061,137.3000031,20.70000076,49.79999924,90,249.9000092,65.59999847,68.5,90.59999847,53.29999924,51.79999924,155.6999969,114.0999985,77.80000305,43,31.60000038,51.5,145.9000092,181.6000061,159.5,17.5,106.7000046,59,56.20000076,264.1000061,149.6000061,23.89999962,4.599999905,29.20000076,98.30000305,189.9000092,114.3000031,136.4000092,100.9000015,150.6000061,222.1000061,188.6999969,177.1999969,239,3.700000048,28.80000114,30.60000038,127.8000031,82.30000305,53.70000076,50.10000229,45,133.1999969,129.4000092,149.3000031,170.3000031,19.10000038,83.59999847,112.3000031,156.1999969,158.9000092,84.90000153,4.900000095,29.60000038,44.29999924,284.8000183,141.4000092,190,33.70000076,66.09999847,135.1000061,163.4000092,145.9000092,233,103,23.5,244.6000061,280.5,107.8000031,48.5,30,99.59999847,184.8000031,89.90000153,133.1000061,154.3000031,57.40000153,73.20000458,132.6000061,71.40000153,121.9000015,82.40000153,25.5,110.5,195.3000031,104,130.6000061,97,33.20000076,22.10000038,54,139.6000061,170,304.8999939,0,0,110.5999985,178.6000061,275.8000183,188.4000092
Kisumu,25,51369,84.60000153,11.52000008,275.6600098,173.8800079,124.9399994,57.06000137,54.88000107,88.72000427,77.82000427,136.1600037,98.18000031,76.36000366,35.86000214,28.46000099,72.72000427,140.9200012,150.7799988,68.69999847,41.02000046,118.0400024,98.94000092,138.9800079,82.79999847,69.59999847,172.2600006,25.42000008,147.8200012,202,147.5800018,78.70000305,75.42000275,87.42000427,110.640004,170.6,137.3200012,19.64000015,105.0600021,99.86000214,114.0199997,215.5599976,224.1800079,49.20000076,36.86000061,57.28000031,42.42000046,132.4599976,127.8200012,221.0000031,43.02000046,6.540000057,106.4800018,325.0600098,240.9999969,66.66000366,15.12000008,55.26000061,50.1,23.01999969,31.56000137,82.40000458,105.5799988,26.80000076,79.46000214,111.8199997,61.10000153,28.9,0.720000005,4.560000134,103.2600006,94.27999878,26.36000023,63.36000214,13.2800005,17.07999992,104.1200027,87.27999878,98.9,19.68000107,15.48000031,15.13999977,26.84000092,102.6000015,28.04000092,13.50000038,51.70000076,78.77999878,223.0599976,163.8200043,144.4200043,41.74000015,32.84000015,140.5400024,138.0800018,108.9600006,237.0800018,158.4200012,112.4400009,88.56000214,142.6,172.3200043,142.8600067,22.92000046,77.62000122,132.0800018,280.7200134,56.59999924,46.08000183,75.83999939,50.24000168,54.48000031,159.7200012,114.7000046,78.43999939,47.83999939,49.30000153,88.78000183,140.8400024,167.8400085,172.7600037,7.080000114,101.4999985,59.56000061,50.66000061,264.8800171,160.0800018,23.58000107,2.660000038,49.18000183,97.23999939,155.4600037,109.6400024,115.8200043,109.6199997,164.9600037,267.8000122,204.8400055,194.2200043,255.4200012,4.160000038,56.44000244,33.36000061,126.6600037,83.20000153,48.03999939,50.40000076,38.14000168,178.7200012,127.4600037,153.1,134.3600067,35.59999924,103.9,136.0000061,140.5399994,143.4599976,60.86000061,5.98000021,28.62000046,61.04000244,278.1200012,180.3600006,155.3999969,52,76.56000366,165.9400055,164.5200012,146.3,241.6200073,122.3200012,28.42000122,299.2399963,294.7799988,130.8200073,63.10000153,48.15999985,132.2600006,198.1400055,100.7399994,123.5199997,147.3800049,41.24000015,74.80000153,157.4000061,63.30000153,134.8,101.0800034,45.93999939,137.8599976,214.3400085,94.6,127.2800018,83.6,33.64000092,23.22000046,60.45999985,140.8800079,179,344.7600037,0,0,116.2399994,152.8200043,260.6600037,169.4200073
Kuria,26,51370,100.2099998,17.11000004,330.6600128,164.3099976,91.13999863,33.13000126,22.49000072,54.92000046,44.81999931,95.65999985,197.2800034,99.33000412,51.31999931,35.47999992,97.99999847,136.5199997,91.77999878,44.61000099,15,82.37999878,57.20000191,104.2900032,139.3999969,164.1799973,190.4800034,38.95999947,140.0600052,177.6100037,107.55,39.30000153,48.41999931,53.06000252,91.45999985,161.8600006,152.4100052,34.06000023,125.5800041,125.1999992,136.4300064,214.1800079,188.7300079,28.24000015,17.18000011,29.09999981,37.02000198,135.3400009,162.6000031,244.5600067,54.51000252,14.05000057,117.3400032,223.4999969,202.2699982,45.97000122,7.619999933,28.24000092,42.07000046,54.01999931,61.07000046,96.85,110.2199989,67.83000412,90.85,122.5699989,49.28000069,16.76000042,0.460000005,1.509999979,68.26000137,94.06000137,99.19000397,76.03000412,26.41000023,35.85999947,109.7500015,95.43000031,82.53999863,12.15000029,6.660000277,16.47000046,12.71000042,125.8400017,41.81000023,15.63000059,55.99000053,93.59999847,212.2900085,149.2100082,164.9200027,30.35999966,45.23000031,74.15,114.3800034,116.5000031,277.8700012,222.15,125.2600037,99.82000427,125.6000015,170.9100052,128.6500038,18.53999996,29.32999992,68.90999985,194.9600006,61.52000084,83.57000427,105.7599998,58.98000183,68.50000458,188.9500092,110.6900002,62.24000168,34.8200016,17.85000076,24.46000023,126.8000023,191.0600006,170.6000092,27.07999973,123.7500023,68.92000275,74.04000168,223.6100037,141.3500061,21.65000076,3.189999986,14.38000011,80.32000122,187.2500061,133.8100037,159.9300064,107.8400017,166.5500061,221.7000092,162.3300079,140.6500092,190.0599976,2.419999957,17.31000042,23.36000099,104.9699989,88.66999893,63.29000015,56.88000031,60.46999931,130.3900024,109.2300018,118.8,166.2800079,8.720000362,53.51000099,91.97000275,148.1399979,186.1400009,102.6200005,10.01000013,37.2,43.98000145,250.7599991,107.1100037,184.05,19.37999973,82.86000061,93.83000412,143.7400055,156.4099976,240.6700073,102.1900009,29.9300005,244.8100006,310.0700104,81.62000046,36.48000183,16.49000025,67.81000099,150.9700058,65.97000046,147.8000061,164.0000031,77.39000397,90.82000046,132.8999969,72.44000015,98.97000122,69.65000458,18.19000072,79.99000397,165.0300079,102.8,145.5300079,111.7,38.48000145,26.52000065,59.02000198,139.2800034,149.8,273.5500183,0,0,95.24000015,179.6100082,312.1800049,205.6700027
Migori,27,51371,92.98000107,16.98000011,300.8300079,167.5299988,91.21999893,35.80000057,24.07000065,55.42000046,47.85999947,97.97999954,170.8400009,91.47000351,48.18999977,32.4,91.29000168,137.5599991,93.13999939,46.13000031,16,86.53999939,60.40000114,106.2700035,118.179998,134.5100052,171.8799988,31.80000019,130.590004,178.2300049,110.65,42.43000107,50.95999947,55.78000298,94.12000046,165.8300018,142.2500061,29.8600008,112.3000046,105.8100006,124.7600029,215.4800064,193.3900055,29.5,19.11999989,31.85000019,36.85000229,134.7900009,149.2200073,228.2000061,47.27000122,8.050000048,107.220002,228.0999969,206.2899979,48.17000084,8.65999999,30.32000122,41.61000023,31.51000004,51.6700016,90.4,102.2200027,43.86000099,78.66999893,116.9900017,49.44000053,19.05000038,0.490000001,1.729999983,72.23000107,96.34000244,55.72000084,73.37000351,19.34000053,21.68000059,91.20000153,88.91000214,86.41999893,13.82000036,7.580000257,19.21000061,13.9300005,113.1700005,36.09000053,14.70000057,51.40000076,81.69000168,203.190007,147.4900055,165.1600021,31.21000042,26.9600008,80.81000137,115.9100021,116.8500031,256.4600021,197.5200043,113.2500031,88.92000351,121.9000015,172.5300034,130.2300041,18.46000023,33.48999977,72.15,200.8800018,62.17000008,72.49000092,94.61999893,54.37999992,56.27000084,164.4600006,110.8799995,62.92000198,36.28000107,20.15000076,28.38000069,130.5000038,184.1200043,161.7200027,18.64000034,110.8100037,61.64000092,61.51000099,225.2300049,142.2500061,20.61000042,3.339999938,17.14000034,81.16000061,186.890007,119.4000031,142.7600082,101.6500015,154.8000061,220.9100082,165.1900055,142.1500092,199.7799988,2.659999967,19.7300005,24.48000069,106.7099998,83.59000168,56.19000053,51.7200016,49.13999977,129.7700012,110.8900024,119.4,165.4700073,9.960000324,57.13000145,95.85000305,147.0999969,166.5800064,87.33000107,6.220000124,31.67000027,44.02000084,254.8800034,114.7300049,183.35,22.33999996,69.06999893,100.0900032,148.0200043,147.7900055,233.4800018,99.85,25.18000011,243.1300018,289.1100037,82.86000137,37.93000107,18.87000036,74.47000008,156.7100052,66.91000137,137.1500061,156.1000031,60.46000061,77.6400032,130.9199997,71.58000107,100.1100006,69.66000366,19.69000053,85.4400032,169.8200073,101.9,134.290007,100.9,34.31000099,23.3300005,55.38000069,138.690004,153.4,272.280011,0,0,98.27999954,178.690007,285.0400146,192.7200073
Nyamira,28,51372,79.15,13.11000051,315.1600037,164.5600006,105.55,65.56000099,63.20999947,120.7800049,83.08000412,117.2599998,112.7000015,79.07000275,37.2900013,22.29000015,74.17000198,128.6800011,133.9400032,79.90999985,50.33999977,143.75,93.26000137,120.760006,89.22000275,75.19000168,202.9600021,27.1300005,175.0800064,189.9700043,142.9300064,98.21000214,103.4500038,109.1100021,125.470002,166.5200043,131.9700012,22.56000042,123.3100021,124.2400017,120.4599998,221.9299988,226.5200073,61.97000008,52.62999954,77.67000275,60.78999901,136.4799988,130.0000031,227.0200012,53.98000031,6.820000172,109.7600021,302.5300018,248.6399979,82.44000092,26.05000038,53.4700016,68.39000092,24.04999962,37.3200016,81.9900032,129.720002,37.21999969,78.12000351,110.2700005,58.21000175,37.11000023,1.720000017,4.360000134,110.5700035,97.83000031,36.97999992,64.9200016,20.65000114,19.92000103,96.60000153,87.50999985,135.9899979,27.09000053,22.62000065,52.56000099,25.31000061,105.520002,31.77000122,12.32000046,55.95000076,88.39999847,239.7000031,173.7299988,145.490004,49.61000099,43.01000099,175.6,166.7900055,137.8800064,253.2899979,160.2200027,121.2500008,86.49000168,127.7700027,154.6600052,142.3000061,29.23000031,114.0599991,162.2300064,260.0500076,56.37999992,50.5900013,82.97000351,61.68000298,76.4400032,205.2900009,117.2100037,77.89000168,53.75,65.75000153,99.25000305,151.45,158.0600006,170.0099991,9.670000458,112.7900024,78.2,54.73999977,246.9300034,162.6800018,44.38000031,12.23000031,64.01000137,84.12999954,156.2500031,107.4100037,121.7000031,126.2099998,188.3500061,266.3699982,192.3199997,179.6100082,252.3399979,6.45,69.03000259,33.50999947,114.5900024,85.42000046,52,51.01000099,55.34000015,184.9800064,109.4200035,139.4300064,141.0400055,45.12999992,96.7,146.5600052,172.2600082,128.5800041,60.62000122,8.150000048,36.56000023,49.02999992,244,189.9100021,165.8600006,71.45000305,121.4900009,164.9700073,159.2399979,146.0700043,255.3400101,138.1700043,34.1900013,304.9500122,292.0300018,115.8800049,86.45000458,63.73999901,164.4000092,197.9600052,81.79000168,115.8800003,154.0500061,49.00000076,100.8100006,177.5500061,60.54000015,123.1199989,137.120005,57.32000046,176.7599991,242.2500061,96,126.1400009,86.9,40.18999977,27.85000076,63.70000038,141.2700073,179.4,429.8600067,0,0,121.720002,147.840004,261.4699982,174.8700073
Nyando,29,51373,79.94000015,12.97000055,312.2,169.8800079,119.8699997,67.33000069,66.83999901,115.1900024,87.57000275,136.5000031,111.5000015,76.49000397,37.03000145,22.41000042,74.11000137,131.2,153.1700058,78.47999878,55.65999947,147.3300003,107.8100044,137.7900085,88.54000397,73.93000259,197.8600037,27.11000042,173.3200089,200.5199997,147.7300003,98.89000244,101.6100014,108.8400024,122.170002,170.9,130.2300034,22.32000065,119.9700027,121.4799995,122.1400024,216.1099976,227.2600082,60.88000069,51.15999985,76.54000397,57.16999931,134.8399979,128.2000031,223.4600021,51.46000061,6.740000248,115.5800003,325.880011,245.9399979,81.30999985,27.72000027,56.80999985,63.65999985,23.28999977,36.84000206,81.64000397,127.3100014,35.93999939,81.78000412,110.7599998,60.86000252,36.87000008,1.810000026,4.510000181,112.9600037,96.28999863,36.85999947,63.04000206,19.75000114,19.85000114,99.69000168,87.03999863,149.3800003,26.95000076,24.00000076,55.19000053,26.39000111,104.120002,31.39000092,12.04000053,54.45000076,89.13999863,245.5700027,167.9899979,142.3100037,49.43000069,45.41000099,176.4800018,158.8300079,133.9500092,253.2299973,156.7400009,118.1499992,88.80999908,132.9100082,162.0500031,143.8300064,27.99000092,117.3100006,161.8400085,286.4600159,56.68999977,50.13000145,80.1900032,60.21000252,74.28000412,200.4300003,115.0700043,79.41999893,52.70999985,68.09000168,115.3700027,148.3100006,165.8900085,171.7399979,9.490000534,109.5300018,77.58000031,54.84000015,262.4200165,161.5800003,40.33000069,12.90000029,67.14000015,96.54999847,154.9000031,106.4300041,118.1000031,124.8099983,194.0600052,286.5700012,204.4200058,193.6800064,256.2899979,6.490000057,71.45000305,34.49000015,125.8500038,85.14000015,50,50.47000084,52.97999954,200.8999969,123.7100044,151.95,135.4700089,48.22999916,104.9900002,149.3000061,166.9100082,127.4000038,60.34000092,7.449999952,36.52000008,59.49000168,268.6700012,191.9900024,157.8499969,72.1400032,111.7,176.3000031,164.6100006,145.0900055,245.3800095,140.0200058,33.3400013,330.0200104,293.65,130.9000092,83.18000412,65.55999947,165.0900085,205.6100037,99.79999847,114.4899986,148.7500061,47.80000076,97.87000122,182.5900055,61.15000229,134.4900009,129.6400047,58.28000031,175.2100006,242.0100067,95.6,125.3800003,84.3,38.84000015,27.78000069,65.93000259,140.4200089,180.7,411.6499969,0,0,127.1200027,152.5400055,260.4899994,169.8900085
Rachuonyo,30,51374,80.82000046,13.11000051,284.5900085,171.8400055,122.4900009,57.8900013,55.37000084,90.98000412,78.88000412,137.840004,112.7000015,77.66000366,37.2900013,23.85000038,77.32000198,132.6,149.1599991,69.24999847,42.43000031,121.1600021,99.91000137,141.0200073,89.22000275,75.19000168,174.8900009,25.63000011,153.4200027,201.85,148.1200027,80.40000305,77.48000259,89.28000412,111.8600037,172.15,131.6100021,22.56000042,108.1500031,102.3900017,121.5400017,216.7399979,225.3200073,50.20000076,38.19000053,59.27000084,44.03000031,133.0899979,129.040004,222.1000031,44.60000076,6.490000153,112.2100021,320.7300079,241.6499969,67.8900032,16.43000011,55.29000053,51.4,23.32999973,37.05000229,83.25000458,108.2899994,29.28000031,81.47000275,112.2799995,61.30000114,29.6,0.830000007,4.360000134,104.1400009,94.61999893,29.23999977,64.71000252,14.82000074,17.42000008,100.270002,87.86999893,104.9599991,20.37000103,16.32000036,24.2000001,25.31000061,103.4500015,29.66000023,12.32000046,51.95000076,79.99999847,229.4799988,163.9300034,146.3300049,42.36000023,34.01000023,143.9100021,140.1200027,111.3900017,239.4099991,160.2200027,112.9600006,87.26000061,134.9300064,162.5500031,143.740007,23.3300005,81.23000107,134.8700027,280.980014,57.24999924,50.53000107,78.80000305,52.45000229,56.82000084,173.2200043,115.2000046,78.60999985,48.10999947,51.00000153,90.57000198,141.3600021,170.5600082,171.3799988,9.670000458,102.4399994,61.74000053,55.1,263.6900146,161.1200027,25.22000103,4.650000107,50.9700016,97.44999847,157.540004,106.6300041,117.2000031,111.1799995,168.540004,271.0600067,204.540007,194.2300034,259.0300034,4.390000033,57.86000252,33.44000053,128.3900032,83.18000107,48.15999947,50.50000076,41.02000084,180.5,123.7300041,153,136.0900055,36.74999924,104.35,137.2000061,142.9600006,130.8000023,60.62000122,6.120000172,29.57000027,59.08000107,269.0100037,181.0400009,157.2499969,53.85000038,79.9900032,166.8600052,166.5300018,144.8700043,242.2300064,124.2300018,28.98000126,304.3899994,296.9199982,129.5600082,64.80000191,49.73999977,135.3400017,198.6600052,101.7300003,116.2699989,148.0200043,46.50000076,77.50000153,162.5000061,61.25000229,135.5300018,103.4700035,47.00999947,141.4399979,217.0600082,95.4,125.5700005,84.8,34.29000053,23.7800005,61.95000038,141.8700073,180,349.8400024,0,0,117.3099998,154.6800034,259.7200043,170.4300064
Siaya,31,51375,83.20000458,7.200000286,237.8000031,169.8000031,160,63.60000229,52,113.3000031,108.8000031,210.6999969,121.7000046,78.40000153,33.70000076,23.89999962,71.20000458,171.8000031,165.9000092,85.70000458,47.90000153,125.3000031,119,226.1999969,95.30000305,78,147.5,21.39999962,135.3000031,224.1000061,154.6999969,103.5,82.40000153,112.2000046,117.4000015,233.5,152,18.5,86.80000305,90.20000458,105.4000015,218.6999969,244.9000092,57.10000229,38.40000153,67.5,46.60000229,174.1000061,136.6999969,233.1000061,33.90000153,5.400000095,98.70000458,382.3999939,258.8999939,82,69,90.5,50.79999924,20,34.70000076,85.40000153,90.90000153,17,83.09999847,136.1999969,83,96,0,108,124.5999985,126.9000015,150,81,54,74,130,94,196,96,69,108,111,124.0999985,27.60000038,81,48.90000153,71.40000153,202.3000031,167.1999969,149.6999969,50.79999924,40.79999924,178.6000061,146.6999969,115.5,254.3000031,168.1999969,108.3000031,99.30000305,133.5,244.3000031,163.4000092,96,90.90000153,164.9000092,350,79.09999847,49.79999924,73.90000153,49.5,35.90000153,134.6999969,117.4000015,98.59999847,67.80000305,59.79999924,135,155,253.1000061,207.5,6.800000191,85.40000153,52.70000076,47.10000229,302.5,168.6999969,28.89999962,0,72,121.5,211.5,125.2000046,110.3000031,96.40000153,158.6000061,254.1000061,233.4000092,232.9000092,440.3999939,5.400000095,79.90000153,46.5,200,94.40000153,46.79999924,54.5,27.70000076,172.8000031,154.5,181.5,146.8000031,47,176.6999969,170.3000031,136.9000092,206.4000092,64,1.200000048,25.30000114,63.40000153,332.3999939,205.4000092,169.4000092,64.80000305,80.59999847,221.1000061,250.1000061,169.9000092,238,115.2000046,15.60000038,283.2000122,334.3000183,160.1999969,76.80000305,60.70000076,168.1000061,240.3000031,170.4000092,143.9000092,145.1999969,33.60000229,62.70000076,146.3000031,72.90000153,159.6999969,121.4000015,57.5,168.1000061,252,130,141,81,28.5,21.5,54.79999924,151.4000092,196,406.6000061,0,0,131.1000061,205.1000061,280.8000183,164.3000031
Suba,32,51376,88.00000153,19.56000023,264.2599976,186.5400055,127.1000031,48.11999969,43.10000153,70.36000214,63.30000153,130.1600037,146.3599976,84.48000183,44.38000183,29.58000031,88.80000305,155.9000031,123.5800049,57.75999908,27.95999985,105.4800018,81.56000366,137.6199982,98.64000092,105.840004,167.0399994,25.87999992,130.0200043,193.3200043,135.5399994,60.26000061,64.66000061,72.90000458,108.240004,181.0800049,137.4200012,23.78000069,104.7800034,95.52000275,120.3400009,216.8599976,216.0599976,38.64000015,27.95999985,45.38000107,39.78000107,138.2600006,135.4400055,224.4400055,42.80000076,6.640000057,104.4800018,277.1999939,226.3800018,60.28000031,2.5,46.24000015,47.54000015,19.23999977,39.90000229,88.24000092,101.2800034,26.30000076,75.29999847,115.6600021,62.45999908,27.18000031,0.1,3.519999981,89.9,98.94000092,28.25999985,71.20000305,13.66000061,15.92000008,89.00000153,86.52000275,102.1800018,18.58000107,2.720000076,16.38000031,23.64000092,109.0800003,29.5,15.64000053,50.40000076,76.23999939,202.1200043,146.9600067,163.2600067,37.38000183,22.34000092,112.5200043,132.8,104.6199997,236.7600006,180.9000031,110.1200027,84.82000275,122.2200012,188.1800049,139.8200043,20.98000069,53.91999969,97.3,255.9600098,62.55999908,54.5,79.82000275,50.34000168,44.12000046,152.0200043,109.2999985,78.20000305,43.85999985,34.46000061,57.88000031,141.0200043,183.2000061,161.9600006,11.56000004,101.4199997,55.96000061,56.26000061,267.4000061,150.9800049,20.56000099,0.360000014,32.48000107,99.00000305,175.6600067,109.9000031,120.5000031,102.0200012,152.0400055,229.1800049,189.5399994,183.4999969,248.0600037,3.700000048,33.76000137,31.12000046,130.3400024,82.32000275,48.15999985,50.32000198,36.98000107,139.1999969,131.9400085,152.5400024,152.6199982,21.94000015,88.37999878,116.5600037,128.2600006,154.0200043,75.23999939,2.260000038,26.98000031,47.23999939,291.1600159,144.3000092,174.1599976,36.62000046,66.81999969,140.9000061,166.8400085,145.5800018,234.4399994,106.1,19.5,252.5000061,286.3,112.8600037,50.74000015,33,104.8999985,187.2600037,94.18000183,128.7,149.7,48.44000092,70.16000214,134.3600067,71.58000183,126.0000031,85.18000183,29.15999985,114.5399994,198.0200043,101.6,127.6400024,89.6,32.80000076,22.10000038,55.1,139.8600067,172.4,310.8399963,0,0,111.2999985,169.8799988,262.8400085,178.0200012
