COUNTY,YEAR,MONTH,VCI3M
LAMU,2001,8,67.32
LAMU,2001,9,66.5
LAMU,2001,10,63.32
LAMU,2001,11,55.69
LAMU,2001,12,53.24
LAMU,2002,1,59.12
LAMU,2002,2,56.3
LAMU,2002,3,52.68
LAMU,2002,4,52.43
LAMU,2002,5,55.96
LAMU,2002,6,65.64
LAMU,2002,7,70.39
LAMU,2002,8,70.4
LAMU,2002,9,62.45
LAMU,2002,10,65.05
LAMU,2002,11,70.16
LAMU,2002,12,68.51
LAMU,2003,1,68.71
LAMU,2003,2,59.41
LAMU,2003,3,49.99
LAMU,2003,4,41.39
LAMU,2003,5,38.4
LAMU,2003,6,49.96
LAMU,2003,7,65.22
LAMU,2003,8,75.38
LAMU,2003,9,66.94
LAMU,2003,10,58.5
LAMU,2003,11,49.14
LAMU,2003,12,54.65
LAMU,2004,1,61.34
LAMU,2004,2,55.43
LAMU,2004,3,43.89
LAMU,2004,4,32.5
LAMU,2004,5,35.02
LAMU,2004,6,27.5
LAMU,2004,7,44.18
LAMU,2004,8,68.58
LAMU,2004,9,75.47
LAMU,2004,10,68.12
LAMU,2004,11,60.28
LAMU,2004,12,59.81
LAMU,2005,1,65.53
LAMU,2005,2,50.57
LAMU,2005,3,37.9
LAMU,2005,4,39.7
LAMU,2005,5,53.18
LAMU,2005,6,68.04
LAMU,2005,7,67.34
LAMU,2005,8,69.63
LAMU,2005,9,69.38
LAMU,2005,10,60.51
LAMU,2005,11,48.57
LAMU,2005,12,50.16
LAMU,2006,1,44.82
LAMU,2006,2,34.1
LAMU,2006,3,26.19
LAMU,2006,4,29.72
LAMU,2006,5,53.98
LAMU,2006,6,64.49
LAMU,2006,7,65.64
LAMU,2006,8,65.4
LAMU,2006,9,71.85
LAMU,2006,10,73.44
LAMU,2006,11,75.06
LAMU,2006,12,77.03
LAMU,2007,1,78.28
LAMU,2007,2,80.26
LAMU,2007,3,78.94
LAMU,2007,4,64.42
LAMU,2007,5,56.82
LAMU,2007,6,65.12
LAMU,2007,7,77.67
LAMU,2007,8,73.78
LAMU,2007,9,74.6
LAMU,2007,10,77.29
LAMU,2007,11,75.77
LAMU,2007,12,63.4
LAMU,2008,1,59.9
LAMU,2008,2,59.46
LAMU,2008,3,50.01
LAMU,2008,4,49.79
LAMU,2008,5,58.64
LAMU,2008,6,67.76
LAMU,2008,7,69.41
LAMU,2008,8,61.62
LAMU,2008,9,63.37
LAMU,2008,10,60.58
LAMU,2008,11,45.93
LAMU,2008,12,38.91
LAMU,2009,1,34.1
LAMU,2009,2,31.54
LAMU,2009,3,32.6
LAMU,2009,4,26.71
LAMU,2009,5,29.49
LAMU,2009,6,42.61
LAMU,2009,7,56.48
LAMU,2009,8,59.14
LAMU,2009,9,50.54
LAMU,2009,10,37.01
LAMU,2009,11,48.45
LAMU,2009,12,66.28
LAMU,2010,1,72.89
LAMU,2010,2,66.98
LAMU,2010,3,64.9
LAMU,2010,4,70.93
LAMU,2010,5,82.12
LAMU,2010,6,84.93
LAMU,2010,7,79.42
LAMU,2010,8,69.66
LAMU,2010,9,64.14
LAMU,2010,10,58.48
LAMU,2010,11,39.47
LAMU,2010,12,35.89
LAMU,2011,1,33.57
LAMU,2011,2,27.68
LAMU,2011,3,22.49
LAMU,2011,4,21
LAMU,2011,5,32.89
LAMU,2011,6,48.4
LAMU,2011,7,37.77
LAMU,2011,8,23.68
LAMU,2011,9,17.92
LAMU,2011,10,24.16
LAMU,2011,11,45.78
LAMU,2011,12,66.39
LAMU,2012,1,76.35
LAMU,2012,2,72.51
LAMU,2012,3,64.73
LAMU,2012,4,48.51
LAMU,2012,5,30.05
LAMU,2012,6,30.62
LAMU,2012,7,42.19
LAMU,2012,8,37.93
LAMU,2012,9,32.63
LAMU,2012,10,26.64
LAMU,2012,11,34.32
LAMU,2012,12,45.48
LAMU,2013,1,50.18
LAMU,2013,2,47.3
LAMU,2013,3,38.84
LAMU,2013,4,46.22
LAMU,2013,5,53.36
LAMU,2013,6,62.84
LAMU,2013,7,66.3
LAMU,2013,8,60.44
LAMU,2013,9,51.62
LAMU,2013,10,44.11
LAMU,2013,11,37.37
LAMU,2013,12,38.1
LAMU,2014,1,48.34
LAMU,2014,2,44.41
LAMU,2014,3,35.89
LAMU,2014,4,42.6
LAMU,2014,5,51.95
LAMU,2014,6,62.88
LAMU,2014,7,69.34
LAMU,2014,8,69.29
LAMU,2014,9,68.51
LAMU,2014,10,67.06
LAMU,2014,11,62.12
LAMU,2014,12,56.68
LAMU,2015,1,55.14
LAMU,2015,2,46.8
LAMU,2015,3,39.53
LAMU,2015,4,42.05
LAMU,2015,5,44.08
LAMU,2015,6,57.16
LAMU,2015,7,63.22
LAMU,2015,8,61
LAMU,2015,9,58.86
LAMU,2015,10,48.82
LAMU,2015,11,54.42
LAMU,2015,12,58.58
LAMU,2016,1,62.4
LAMU,2016,2,54.33
LAMU,2016,3,44.28
LAMU,2016,4,38.43
LAMU,2016,5,39.02
LAMU,2016,6,49.83
LAMU,2016,7,52.25
LAMU,2016,8,37.02
LAMU,2016,9,26.94
LAMU,2016,10,19.14
LAMU,2016,11,6.37
LAMU,2016,12,-6.55
LAMU,2017,1,-2.53
LAMU,2017,2,3.7
LAMU,2017,3,10.8
LAMU,2017,4,11.26
LAMU,2017,5,12.06
LAMU,2017,6,25.31
LAMU,2017,7,50.86
LAMU,2017,8,56.27
LAMU,2017,9,55.01
LAMU,2017,10,62.75
LAMU,2017,11,56.62
LAMU,2017,12,52.35
LAMU,2018,1,34.98
LAMU,2018,2,20.71
LAMU,2018,3,23.84
LAIKIPIA,2001,1,
LAIKIPIA,2001,2,
LAIKIPIA,2001,3,40.57
LAIKIPIA,2001,4,41.86
LAIKIPIA,2001,5,48.51
LAIKIPIA,2001,6,50.3
LAIKIPIA,2001,7,49.84
LAIKIPIA,2001,8,47.38
LAIKIPIA,2001,9,51.08
LAIKIPIA,2001,10,49.83
LAIKIPIA,2001,11,48.09
LAIKIPIA,2001,12,59.2
LAIKIPIA,2002,1,50.64
LAIKIPIA,2002,2,39.52
LAIKIPIA,2002,3,37.49
LAIKIPIA,2002,4,42.94
LAIKIPIA,2002,5,54.65
LAIKIPIA,2002,6,68.57
LAIKIPIA,2002,7,59.6
LAIKIPIA,2002,8,47.79
LAIKIPIA,2002,9,38.06
LAIKIPIA,2002,10,31.81
LAIKIPIA,2002,11,28.32
LAIKIPIA,2002,12,41.87
LAIKIPIA,2003,1,59.16
LAIKIPIA,2003,2,62.13
LAIKIPIA,2003,3,43.56
LAIKIPIA,2003,4,29.78
LAIKIPIA,2003,5,40.97
LAIKIPIA,2003,6,73.48
LAIKIPIA,2003,7,83.54
LAIKIPIA,2003,8,74.2
LAIKIPIA,2003,9,72.11
LAIKIPIA,2003,10,71.92
LAIKIPIA,2003,11,57.01
LAIKIPIA,2003,12,51.31
LAIKIPIA,2004,1,54.87
LAIKIPIA,2004,2,62.23
LAIKIPIA,2004,3,56.01
LAIKIPIA,2004,4,45.28
LAIKIPIA,2004,5,61.3
LAIKIPIA,2004,6,62.11
LAIKIPIA,2004,7,51.2
LAIKIPIA,2004,8,40.74
LAIKIPIA,2004,9,42.65
LAIKIPIA,2004,10,40.29
LAIKIPIA,2004,11,33.24
LAIKIPIA,2004,12,51.82
LAIKIPIA,2005,1,52.44
LAIKIPIA,2005,2,38.01
LAIKIPIA,2005,3,27.85
LAIKIPIA,2005,4,26.15
LAIKIPIA,2005,5,35.9
LAIKIPIA,2005,6,53.01
LAIKIPIA,2005,7,60.44
LAIKIPIA,2005,8,54.84
LAIKIPIA,2005,9,49.67
LAIKIPIA,2005,10,58.95
LAIKIPIA,2005,11,49.67
LAIKIPIA,2005,12,31.62
LAIKIPIA,2006,1,12.86
LAIKIPIA,2006,2,9.65
LAIKIPIA,2006,3,13.83
LAIKIPIA,2006,4,24.3
LAIKIPIA,2006,5,47.62
LAIKIPIA,2006,6,42.38
LAIKIPIA,2006,7,30.47
LAIKIPIA,2006,8,29.37
LAIKIPIA,2006,9,38.78
LAIKIPIA,2006,10,38.16
LAIKIPIA,2006,11,37.39
LAIKIPIA,2006,12,58.23
LAIKIPIA,2007,1,84.11
LAIKIPIA,2007,2,87.1
LAIKIPIA,2007,3,77.16
LAIKIPIA,2007,4,53.62
LAIKIPIA,2007,5,50.8
LAIKIPIA,2007,6,48.71
LAIKIPIA,2007,7,66.56
LAIKIPIA,2007,8,77.91
LAIKIPIA,2007,9,82.16
LAIKIPIA,2007,10,81.22
LAIKIPIA,2007,11,67.36
LAIKIPIA,2007,12,52.04
LAIKIPIA,2008,1,36.81
LAIKIPIA,2008,2,35.19
LAIKIPIA,2008,3,28.18
LAIKIPIA,2008,4,34.86
LAIKIPIA,2008,5,43.47
LAIKIPIA,2008,6,34.83
LAIKIPIA,2008,7,24.28
LAIKIPIA,2008,8,31.15
LAIKIPIA,2008,9,41.85
LAIKIPIA,2008,10,47.09
LAIKIPIA,2008,11,59.17
LAIKIPIA,2008,12,67.91
LAIKIPIA,2009,1,49.11
LAIKIPIA,2009,2,32.26
LAIKIPIA,2009,3,17.78
LAIKIPIA,2009,4,9.75
LAIKIPIA,2009,5,5.78
LAIKIPIA,2009,6,8.11
LAIKIPIA,2009,7,7.2
LAIKIPIA,2009,8,4.18
LAIKIPIA,2009,9,3.43
LAIKIPIA,2009,10,2.49
LAIKIPIA,2009,11,13.2
LAIKIPIA,2009,12,20.74
LAIKIPIA,2010,1,34.67
LAIKIPIA,2010,2,50.07
LAIKIPIA,2010,3,72.78
LAIKIPIA,2010,4,83.16
LAIKIPIA,2010,5,90.68
LAIKIPIA,2010,6,82.28
LAIKIPIA,2010,7,69.99
LAIKIPIA,2010,8,61.41
LAIKIPIA,2010,9,65.15
LAIKIPIA,2010,10,69.95
LAIKIPIA,2010,11,62.72
LAIKIPIA,2010,12,44.01
LAIKIPIA,2011,1,22.53
LAIKIPIA,2011,2,15.38
LAIKIPIA,2011,3,12.53
LAIKIPIA,2011,4,21.2
LAIKIPIA,2011,5,33.42
LAIKIPIA,2011,6,35.64
LAIKIPIA,2011,7,43.65
LAIKIPIA,2011,8,53.01
LAIKIPIA,2011,9,65.02
LAIKIPIA,2011,10,72.21
LAIKIPIA,2011,11,77.67
LAIKIPIA,2011,12,83.38
LAIKIPIA,2012,1,80.55
LAIKIPIA,2012,2,62.91
LAIKIPIA,2012,3,46.84
LAIKIPIA,2012,4,31.76
LAIKIPIA,2012,5,44.84
LAIKIPIA,2012,6,67.18
LAIKIPIA,2012,7,77.44
LAIKIPIA,2012,8,80.77
LAIKIPIA,2012,9,83.28
LAIKIPIA,2012,10,76.72
LAIKIPIA,2012,11,73.33
LAIKIPIA,2012,12,63.36
LAIKIPIA,2013,1,56.38
LAIKIPIA,2013,2,49.29
LAIKIPIA,2013,3,39.03
LAIKIPIA,2013,4,41.73
LAIKIPIA,2013,5,69.27
LAIKIPIA,2013,6,78.12
LAIKIPIA,2013,7,70.55
LAIKIPIA,2013,8,70.76
LAIKIPIA,2013,9,67.38
LAIKIPIA,2013,10,62.82
LAIKIPIA,2013,11,55.23
LAIKIPIA,2013,12,55.08
LAIKIPIA,2014,1,58.41
LAIKIPIA,2014,2,46.94
LAIKIPIA,2014,3,44.35
LAIKIPIA,2014,4,50.97
LAIKIPIA,2014,5,45.81
LAIKIPIA,2014,6,33.38
LAIKIPIA,2014,7,25.18
LAIKIPIA,2014,8,25.7
LAIKIPIA,2014,9,32.02
LAIKIPIA,2014,10,44.42
LAIKIPIA,2014,11,51.79
LAIKIPIA,2014,12,51.28
LAIKIPIA,2015,1,44.29
LAIKIPIA,2015,2,28.76
LAIKIPIA,2015,3,15.24
LAIKIPIA,2015,4,12.17
LAIKIPIA,2015,5,29.65
LAIKIPIA,2015,6,57.59
LAIKIPIA,2015,7,62.55
LAIKIPIA,2015,8,46.7
LAIKIPIA,2015,9,32.04
LAIKIPIA,2015,10,20.1
LAIKIPIA,2015,11,18.09
LAIKIPIA,2015,12,40.26
LAIKIPIA,2016,1,66.56
LAIKIPIA,2016,2,73.71
LAIKIPIA,2016,3,63.49
LAIKIPIA,2016,4,49.25
LAIKIPIA,2016,5,45.81
LAIKIPIA,2016,6,58.31
LAIKIPIA,2016,7,59.3
LAIKIPIA,2016,8,59.59
LAIKIPIA,2016,9,52.74
LAIKIPIA,2016,10,40.12
LAIKIPIA,2016,11,28.38
LAIKIPIA,2016,12,26.63
LAIKIPIA,2017,1,22.38
LAIKIPIA,2017,2,16.11
LAIKIPIA,2017,3,12.15
LAIKIPIA,2017,4,7.94
LAIKIPIA,2017,5,14.13
LAIKIPIA,2017,6,19.89
LAIKIPIA,2017,7,22.67
LAIKIPIA,2017,8,31
LAIKIPIA,2017,9,42.85
LAIKIPIA,2017,10,54.47
LAIKIPIA,2017,11,61.26
LAIKIPIA,2017,12,62.62
LAIKIPIA,2018,1,44.17
LAIKIPIA,2018,2,26.37
LAIKIPIA,2018,3,22.25
KWALE,2001,1,
KWALE,2001,2,
KWALE,2001,3,64.51
KWALE,2001,4,51.69
KWALE,2001,5,50.84
KWALE,2001,6,56.79
KWALE,2001,7,53.05
KWALE,2001,8,54.8
KWALE,2001,9,49.07
KWALE,2001,10,38.71
KWALE,2001,11,30.54
KWALE,2001,12,24.74
KWALE,2002,1,28.17
KWALE,2002,2,40.62
KWALE,2002,3,47.34
KWALE,2002,4,56.16
KWALE,2002,5,50.77
KWALE,2002,6,39.87
KWALE,2002,7,34.47
KWALE,2002,8,28.69
KWALE,2002,9,47.07
KWALE,2002,10,73.22
KWALE,2002,11,80.47
KWALE,2002,12,82.07
KWALE,2003,1,86.13
KWALE,2003,2,79.34
KWALE,2003,3,65.57
KWALE,2003,4,54.58
KWALE,2003,5,51.29
KWALE,2003,6,62.82
KWALE,2003,7,73.35
KWALE,2003,8,76.51
KWALE,2003,9,66
KWALE,2003,10,54.51
KWALE,2003,11,41.59
KWALE,2003,12,29.91
KWALE,2004,1,22.94
KWALE,2004,2,38.64
KWALE,2004,3,62.71
KWALE,2004,4,61.41
KWALE,2004,5,61.35
KWALE,2004,6,49.62
KWALE,2004,7,39.86
KWALE,2004,8,51.7
KWALE,2004,9,50.3
KWALE,2004,10,33.46
KWALE,2004,11,38.53
KWALE,2004,12,64.18
KWALE,2005,1,66.02
KWALE,2005,2,55.94
KWALE,2005,3,42.47
KWALE,2005,4,46.22
KWALE,2005,5,51.67
KWALE,2005,6,49.63
KWALE,2005,7,39.66
KWALE,2005,8,43.39
KWALE,2005,9,42.61
KWALE,2005,10,43.93
KWALE,2005,11,42.91
KWALE,2005,12,45.15
KWALE,2006,1,34.48
KWALE,2006,2,23.89
KWALE,2006,3,16.09
KWALE,2006,4,35.99
KWALE,2006,5,62.96
KWALE,2006,6,67.59
KWALE,2006,7,60.47
KWALE,2006,8,58.3
KWALE,2006,9,59.96
KWALE,2006,10,67.37
KWALE,2006,11,79.36
KWALE,2006,12,88.64
KWALE,2007,1,92.3
KWALE,2007,2,91.14
KWALE,2007,3,82.83
KWALE,2007,4,73.74
KWALE,2007,5,68.2
KWALE,2007,6,75.42
KWALE,2007,7,79.81
KWALE,2007,8,72.71
KWALE,2007,9,77.29
KWALE,2007,10,73.95
KWALE,2007,11,63.7
KWALE,2007,12,51.24
KWALE,2008,1,44.09
KWALE,2008,2,45.21
KWALE,2008,3,47.18
KWALE,2008,4,52.1
KWALE,2008,5,53.73
KWALE,2008,6,49.57
KWALE,2008,7,50.01
KWALE,2008,8,45.33
KWALE,2008,9,44.62
KWALE,2008,10,36.38
KWALE,2008,11,29.03
KWALE,2008,12,37.1
KWALE,2009,1,35.79
KWALE,2009,2,26.36
KWALE,2009,3,26.35
KWALE,2009,4,22.69
KWALE,2009,5,21.5
KWALE,2009,6,16.45
KWALE,2009,7,21.38
KWALE,2009,8,25.92
KWALE,2009,9,19.93
KWALE,2009,10,11.06
KWALE,2009,11,16.04
KWALE,2009,12,26.18
KWALE,2010,1,39.78
KWALE,2010,2,50.45
KWALE,2010,3,42.42
KWALE,2010,4,37.55
KWALE,2010,5,58.7
KWALE,2010,6,73.26
KWALE,2010,7,73.89
KWALE,2010,8,63.31
KWALE,2010,9,55.43
KWALE,2010,10,49.52
KWALE,2010,11,33.05
KWALE,2010,12,37.44
KWALE,2011,1,34.03
KWALE,2011,2,20.69
KWALE,2011,3,28.5
KWALE,2011,4,35.67
KWALE,2011,5,48.82
KWALE,2011,6,58.74
KWALE,2011,7,49.26
KWALE,2011,8,31.86
KWALE,2011,9,23.55
KWALE,2011,10,41.55
KWALE,2011,11,66.2
KWALE,2011,12,72.92
KWALE,2012,1,59.92
KWALE,2012,2,43.25
KWALE,2012,3,32.54
KWALE,2012,4,29.37
KWALE,2012,5,26.09
KWALE,2012,6,33
KWALE,2012,7,29.61
KWALE,2012,8,24.73
KWALE,2012,9,28.95
KWALE,2012,10,36.59
KWALE,2012,11,33.65
KWALE,2012,12,32.26
KWALE,2013,1,39.36
KWALE,2013,2,35.34
KWALE,2013,3,21.64
KWALE,2013,4,27.91
KWALE,2013,5,31.94
KWALE,2013,6,41.91
KWALE,2013,7,52.43
KWALE,2013,8,45.29
KWALE,2013,9,42.89
KWALE,2013,10,47.22
KWALE,2013,11,49.53
KWALE,2013,12,49.13
KWALE,2014,1,49.02
KWALE,2014,2,39.13
KWALE,2014,3,31.4
KWALE,2014,4,42.09
KWALE,2014,5,50.02
KWALE,2014,6,56.84
KWALE,2014,7,56.66
KWALE,2014,8,55.1
KWALE,2014,9,52.98
KWALE,2014,10,57.57
KWALE,2014,11,56.53
KWALE,2014,12,56.62
KWALE,2015,1,55.5
KWALE,2015,2,46.67
KWALE,2015,3,29.06
KWALE,2015,4,27.88
KWALE,2015,5,35.06
KWALE,2015,6,51
KWALE,2015,7,55.31
KWALE,2015,8,58.32
KWALE,2015,9,55.96
KWALE,2015,10,41.37
KWALE,2015,11,39.51
KWALE,2015,12,49.96
KWALE,2016,1,52.31
KWALE,2016,2,38.62
KWALE,2016,3,29.12
KWALE,2016,4,26.85
KWALE,2016,5,44.02
KWALE,2016,6,47.3
KWALE,2016,7,35.96
KWALE,2016,8,23.76
KWALE,2016,9,21.62
KWALE,2016,10,19.14
KWALE,2016,11,7.07
KWALE,2016,12,-3.76
KWALE,2017,1,13.58
KWALE,2017,2,19.03
KWALE,2017,3,11.04
KWALE,2017,4,4.63
KWALE,2017,5,6.25
KWALE,2017,6,30.34
KWALE,2017,7,52.12
KWALE,2017,8,54.63
KWALE,2017,9,48.5
KWALE,2017,10,55.36
KWALE,2017,11,57.91
KWALE,2017,12,63.18
KWALE,2018,1,59.26
KWALE,2018,2,47.01
KWALE,2018,3,44.8
KILIFI,2001,1,
KILIFI,2001,2,
KILIFI,2001,3,56.58
KILIFI,2001,4,54.45
KILIFI,2001,5,53.12
KILIFI,2001,6,50.35
KILIFI,2001,7,47.82
KILIFI,2001,8,49.96
KILIFI,2001,9,46.81
KILIFI,2001,10,39.53
KILIFI,2001,11,32.98
KILIFI,2001,12,36.84
KILIFI,2002,1,42.31
KILIFI,2002,2,47.91
KILIFI,2002,3,49.36
KILIFI,2002,4,54.13
KILIFI,2002,5,51.07
KILIFI,2002,6,44.77
KILIFI,2002,7,38.5
KILIFI,2002,8,30.76
KILIFI,2002,9,34.28
KILIFI,2002,10,59.23
KILIFI,2002,11,76.61
KILIFI,2002,12,83.02
KILIFI,2003,1,81.19
KILIFI,2003,2,73.22
KILIFI,2003,3,61.38
KILIFI,2003,4,56.62
KILIFI,2003,5,56.21
KILIFI,2003,6,64.4
KILIFI,2003,7,70.35
KILIFI,2003,8,70.96
KILIFI,2003,9,63.2
KILIFI,2003,10,56.67
KILIFI,2003,11,47.61
KILIFI,2003,12,44.37
KILIFI,2004,1,41.99
KILIFI,2004,2,44.62
KILIFI,2004,3,46.96
KILIFI,2004,4,42.48
KILIFI,2004,5,51.95
KILIFI,2004,6,43.44
KILIFI,2004,7,42.53
KILIFI,2004,8,55.17
KILIFI,2004,9,51.48
KILIFI,2004,10,36.3
KILIFI,2004,11,43.71
KILIFI,2004,12,54.67
KILIFI,2005,1,55.72
KILIFI,2005,2,44.12
KILIFI,2005,3,32.49
KILIFI,2005,4,38.61
KILIFI,2005,5,50.18
KILIFI,2005,6,51.22
KILIFI,2005,7,39.99
KILIFI,2005,8,45.18
KILIFI,2005,9,40.78
KILIFI,2005,10,36.05
KILIFI,2005,11,33.24
KILIFI,2005,12,37.78
KILIFI,2006,1,34.26
KILIFI,2006,2,26.95
KILIFI,2006,3,21.32
KILIFI,2006,4,31.41
KILIFI,2006,5,51.44
KILIFI,2006,6,53.54
KILIFI,2006,7,47.54
KILIFI,2006,8,47.78
KILIFI,2006,9,53.12
KILIFI,2006,10,56.81
KILIFI,2006,11,72.97
KILIFI,2006,12,82.87
KILIFI,2007,1,86.84
KILIFI,2007,2,88.14
KILIFI,2007,3,82.64
KILIFI,2007,4,71.13
KILIFI,2007,5,59.92
KILIFI,2007,6,70.89
KILIFI,2007,7,83.07
KILIFI,2007,8,80.02
KILIFI,2007,9,84.13
KILIFI,2007,10,82.7
KILIFI,2007,11,75.13
KILIFI,2007,12,61.78
KILIFI,2008,1,54.14
KILIFI,2008,2,52.67
KILIFI,2008,3,49.69
KILIFI,2008,4,55.72
KILIFI,2008,5,62.15
KILIFI,2008,6,59.77
KILIFI,2008,7,58.06
KILIFI,2008,8,53.7
KILIFI,2008,9,53.1
KILIFI,2008,10,47.54
KILIFI,2008,11,37.63
KILIFI,2008,12,38.87
KILIFI,2009,1,33.94
KILIFI,2009,2,29.45
KILIFI,2009,3,33.71
KILIFI,2009,4,31.28
KILIFI,2009,5,31.6
KILIFI,2009,6,24.89
KILIFI,2009,7,32.48
KILIFI,2009,8,33.32
KILIFI,2009,9,25.83
KILIFI,2009,10,16.63
KILIFI,2009,11,32.19
KILIFI,2009,12,50.97
KILIFI,2010,1,61.6
KILIFI,2010,2,57.51
KILIFI,2010,3,50.91
KILIFI,2010,4,55.67
KILIFI,2010,5,69.18
KILIFI,2010,6,72.07
KILIFI,2010,7,64.41
KILIFI,2010,8,59.54
KILIFI,2010,9,56.59
KILIFI,2010,10,53.13
KILIFI,2010,11,31.21
KILIFI,2010,12,29.8
KILIFI,2011,1,29.64
KILIFI,2011,2,21.85
KILIFI,2011,3,25.75
KILIFI,2011,4,31.94
KILIFI,2011,5,46.06
KILIFI,2011,6,50.7
KILIFI,2011,7,38.24
KILIFI,2011,8,24.71
KILIFI,2011,9,20.7
KILIFI,2011,10,30.22
KILIFI,2011,11,51.05
KILIFI,2011,12,60.85
KILIFI,2012,1,54.42
KILIFI,2012,2,40.37
KILIFI,2012,3,28.35
KILIFI,2012,4,19.84
KILIFI,2012,5,14.5
KILIFI,2012,6,21.5
KILIFI,2012,7,25.13
KILIFI,2012,8,25.18
KILIFI,2012,9,29
KILIFI,2012,10,29.2
KILIFI,2012,11,43.05
KILIFI,2012,12,55.96
KILIFI,2013,1,62.87
KILIFI,2013,2,57.91
KILIFI,2013,3,48.55
KILIFI,2013,4,60.29
KILIFI,2013,5,57.38
KILIFI,2013,6,57.02
KILIFI,2013,7,50.61
KILIFI,2013,8,41.82
KILIFI,2013,9,37.68
KILIFI,2013,10,38
KILIFI,2013,11,38.5
KILIFI,2013,12,27
KILIFI,2014,1,38.82
KILIFI,2014,2,41.96
KILIFI,2014,3,33.99
KILIFI,2014,4,45.65
KILIFI,2014,5,55.5
KILIFI,2014,6,60.64
KILIFI,2014,7,59.64
KILIFI,2014,8,55.65
KILIFI,2014,9,52.21
KILIFI,2014,10,57.4
KILIFI,2014,11,57.25
KILIFI,2014,12,56.28
KILIFI,2015,1,51.68
KILIFI,2015,2,43.76
KILIFI,2015,3,31.6
KILIFI,2015,4,35.88
KILIFI,2015,5,48.14
KILIFI,2015,6,58.74
KILIFI,2015,7,61.32
KILIFI,2015,8,58.36
KILIFI,2015,9,53.88
KILIFI,2015,10,41.3
KILIFI,2015,11,44.5
KILIFI,2015,12,53.71
KILIFI,2016,1,61.63
KILIFI,2016,2,50.68
KILIFI,2016,3,37.34
KILIFI,2016,4,33.82
KILIFI,2016,5,37.58
KILIFI,2016,6,35.84
KILIFI,2016,7,26.05
KILIFI,2016,8,19.07
KILIFI,2016,9,19.74
KILIFI,2016,10,18.25
KILIFI,2016,11,5.27
KILIFI,2016,12,-11.82
KILIFI,2017,1,4.38
KILIFI,2017,2,12.99
KILIFI,2017,3,10.26
KILIFI,2017,4,9.66
KILIFI,2017,5,10.59
KILIFI,2017,6,25.11
KILIFI,2017,7,32.9
KILIFI,2017,8,26.54
KILIFI,2017,9,24.06
KILIFI,2017,10,37.5
KILIFI,2017,11,34.96
KILIFI,2017,12,41.39
KILIFI,2018,1,44.97
KILIFI,2018,2,34.56
KILIFI,2018,3,32.39
EMBU,2001,1,
EMBU,2001,2,
EMBU,2001,3,62.55
EMBU,2001,4,45.96
EMBU,2001,5,52.22
EMBU,2001,6,63.36
EMBU,2001,7,50.42
EMBU,2001,8,39.71
EMBU,2001,9,39.41
EMBU,2001,10,32.98
EMBU,2001,11,25.47
EMBU,2001,12,39.76
EMBU,2002,1,54.64
EMBU,2002,2,57.8
EMBU,2002,3,55.02
EMBU,2002,4,52.07
EMBU,2002,5,71.41
EMBU,2002,6,73.84
EMBU,2002,7,67.96
EMBU,2002,8,67.98
EMBU,2002,9,75.43
EMBU,2002,10,69.44
EMBU,2002,11,60.76
EMBU,2002,12,69.54
EMBU,2003,1,81.45
EMBU,2003,2,73.86
EMBU,2003,3,49.99
EMBU,2003,4,38.39
EMBU,2003,5,40.36
EMBU,2003,6,69.27
EMBU,2003,7,81.95
EMBU,2003,8,81.39
EMBU,2003,9,78.8
EMBU,2003,10,70.22
EMBU,2003,11,58.08
EMBU,2003,12,64.77
EMBU,2004,1,77.26
EMBU,2004,2,82.84
EMBU,2004,3,72.93
EMBU,2004,4,55.11
EMBU,2004,5,57.12
EMBU,2004,6,55.33
EMBU,2004,7,51.39
EMBU,2004,8,47.2
EMBU,2004,9,42.32
EMBU,2004,10,38.23
EMBU,2004,11,26.37
EMBU,2004,12,50
EMBU,2005,1,74.04
EMBU,2005,2,63.63
EMBU,2005,3,49.81
EMBU,2005,4,44.9
EMBU,2005,5,53.21
EMBU,2005,6,64.59
EMBU,2005,7,69.37
EMBU,2005,8,67.37
EMBU,2005,9,66.13
EMBU,2005,10,56.09
EMBU,2005,11,46.55
EMBU,2005,12,50.07
EMBU,2006,1,46.78
EMBU,2006,2,37.48
EMBU,2006,3,31.67
EMBU,2006,4,44.92
EMBU,2006,5,69.1
EMBU,2006,6,61.66
EMBU,2006,7,42.98
EMBU,2006,8,41.77
EMBU,2006,9,39.98
EMBU,2006,10,39.16
EMBU,2006,11,43.17
EMBU,2006,12,60.15
EMBU,2007,1,77.74
EMBU,2007,2,78.26
EMBU,2007,3,70.43
EMBU,2007,4,58.12
EMBU,2007,5,62.13
EMBU,2007,6,69.45
EMBU,2007,7,61.48
EMBU,2007,8,68.9
EMBU,2007,9,74.75
EMBU,2007,10,72.61
EMBU,2007,11,61.92
EMBU,2007,12,55.88
EMBU,2008,1,57.67
EMBU,2008,2,64.91
EMBU,2008,3,61.42
EMBU,2008,4,60
EMBU,2008,5,67.33
EMBU,2008,6,58.32
EMBU,2008,7,46.43
EMBU,2008,8,40.69
EMBU,2008,9,44.74
EMBU,2008,10,49.38
EMBU,2008,11,60.18
EMBU,2008,12,47.71
EMBU,2009,1,31.14
EMBU,2009,2,28.63
EMBU,2009,3,31.16
EMBU,2009,4,28.49
EMBU,2009,5,33.41
EMBU,2009,6,43.82
EMBU,2009,7,41.07
EMBU,2009,8,31.79
EMBU,2009,9,26.97
EMBU,2009,10,19.97
