"","CountyID","County","Year","Month","T","Phase","MUAC","CSI","PhaseNum"
"1",6,"Nyeri",2013,6,1,"noreport","noreport","noreport",NA
"2",6,"Nyeri",2013,7,2,NA,NA,NA,NA
"3",6,"Nyeri",2013,8,3,NA,NA,NA,NA
"4",6,"Nyeri",2013,9,4,NA,NA,NA,NA
"5",6,"Nyeri",2013,10,5,"noreport","noreport","noreport",NA
"6",6,"Nyeri",2013,11,6,"noreport","noreport","noreport",NA
"7",6,"Nyeri",2013,12,7,"noreport","noreport","noreport",NA
"8",6,"Nyeri",2014,1,8,"noreport","noreport","noreport",NA
"9",6,"Nyeri-North",2014,2,9,NA,NA,NA,NA
"10",6,"Nyeri",2014,3,10,NA,NA,NA,NA
"11",6,"Nyeri-North",2014,4,11,NA,NA,NA,NA
"12",6,"Nyeri",2014,5,12,NA,NA,NA,NA
"13",6,"Nyeri-North",2014,6,13,NA,NA,NA,NA
"14",6,"Nyeri",2014,7,14,NA,NA,NA,NA
"15",6,"Nyeri",2014,8,15,"Late Alert","2.6","1.3",NA
"16",6,"Nyeri",2014,9,16,"Late Alert","2.7","1.3",NA
"17",6,"Nyeri",2014,10,17,"Late Alert","2.73","1.4",NA
"18",6,"Nyeri",2014,11,18,"Alert","1.8","1.5",2
"19",6,"Nyeri",2014,12,19,"Alert","1.2","1.2",2
"20",6,"Nyeri-North",2015,1,20,"Alert","0.9","1.15",2
"21",6,"Nyeri",2015,2,21,"Alert","1.25","1.5",2
"22",6,"Nyeri",2015,3,22,"noreport","noreport","noreport",NA
"23",6,"Nyeri",2015,4,23,"noreport","noreport","noreport",NA
"24",6,"Nyeri-North",2015,5,24,"Alert","0.7","1.3",2
"25",6,"Nyeri",2015,6,25,"Alert","0.8","1.6",2
"26",6,"Nyeri",2015,7,26,"Alert","1.1","1.6",2
"27",6,"Nyeri-North",2015,8,27,"Alert","1.4","1.8",2
"28",6,"Nyeri-North",2015,9,28,"Alert","2.1","1.5",2
"29",6,"Nyeri-North",2015,10,29,"Alert","2.1","1.4",2
"30",6,"Nyeri-Kieni",2015,11,30,"Normal","0.9","1.2",1
"31",6,"Nyeri-North",2015,12,31,"Normal","1","1.3",1
"32",6,"Nyeri-North",2016,1,32,"Normal","0.3","1.2",1
"33",6,"Nyeri-North",2016,2,33,"Normal","0.95","1.1",1
"34",6,"Nyeri-North",2016,3,34,"Normal","1","1.1",1
"35",6,"Nyeri-North",2016,4,35,"Normal","0.95","1.1",1
"36",6,"Nyeri-North",2016,5,36,"Normal","0.75","0.8",1
"37",6,"Nyeri-North",2016,6,37,"Normal","0.8","0.95",1
"38",6,"Nyeri-North",2016,7,38,"Normal","1.7","1.1",1
"39",6,"Nyeri-North",2016,8,39,"Normal","2","1.8",1
"40",6,"Nyeri-North",2016,9,40,"Normal","1.6","1.6",1
"41",6,"Nyeri",2016,10,41,"Normal","1.65","1.6",1
"42",6,"Nyeri-North",2016,11,42,"Normal","1.7","1.4",1
"43",6,"Nyeri-North",2016,12,43,"Normal","0.8","1.6",1
"44",6,"Nyeri-Kieni",2017,1,44,"Alert","3.5","1.9",2
"45",6,"Nyeri-Kieni",2017,2,45,"Alert",NA,"2.5",2
"46",6,"Nyeri-Kieni",2017,3,46,"Alert","10","5.44",2
"47",6,"Nyeri-Kieni",2017,4,47,"Alert","7.8","4.99",2
"48",6,"Nyeri-Kieni",2017,5,48,"Alert","3.1","6.63",2
"49",6,"Nyeri-North",2017,6,49,"Alert",NA,"1.6",2
"50",6,"Nyeri",2017,7,50,"noreport","noreport","noreport",NA
"51",6,"Nyeri-North",2017,8,51,"Alert","0.4","5.31",2
"52",6,"Nyeri-North",2017,9,52,"Alert","2","5.33",2
"53",6,"Nyeri-North",2017,10,53,"Alert","1.3","6.57",2
"54",6,"Nyeri-North",2017,11,54,"Normal","0.8","5.75",1
"55",6,"Nyeri-North",2017,12,55,"Normal","1.3","5.29",1
"56",8,"Kwale",2013,6,1,"noreport","noreport","noreport",NA
"57",8,"Kwale",2013,7,2,"Alert",NA,NA,2
"58",8,"Kwale",2013,8,3,"Alert",NA,NA,2
"59",8,"Kwale",2013,9,4,"noreport","noreport","noreport",NA
"60",8,"Kwale",2013,10,5,"noreport","noreport","noreport",NA
"61",8,"Kwale",2013,11,6,"noreport","noreport","noreport",NA
"62",8,"Kwale",2013,12,7,"noreport","noreport","noreport",NA
"63",8,"Kwale",2014,1,8,"noreport","noreport","noreport",NA
"64",8,"Kwale",2014,2,9,"Alert",NA,NA,2
"65",8,"Kwale",2014,3,10,"Alert",NA,NA,2
"66",8,"Kwale",2014,4,11,"Alert",NA,NA,2
"67",8,"Kwale",2014,5,12,"Alert",NA,NA,2
"68",8,"Kwale",2014,6,13,"Normal",NA,NA,1
"69",8,"Kwale",2014,7,14,"Normal",NA,NA,1
"70",8,"Kwale",2014,8,15,"Normal",NA,NA,1
"71",8,"Kwale",2014,9,16,"Normal",NA,NA,1
"72",8,"Kwale",2014,10,17,"Normal",NA,NA,1
"73",8,"Kwale",2014,11,18,"Normal","3.9",NA,1
"74",8,"Kwale",2014,12,19,"Normal","3.4",NA,1
"75",8,"Kwale",2015,1,20,"Normal","4.7","1.63",1
"76",8,"Kwale",2015,2,21,"Normal","4.95","1.6",1
"77",8,"Kwale",2015,3,22,"Alert","5.2","1.85",2
"78",8,"Kwale",2015,4,23,"Alert","4.3","1.95",2
"79",8,"Kwale",2015,5,24,"Normal","4.5","1.85",1
"80",8,"Kwale",2015,6,25,"Normal","6.7","1.95",1
"81",8,"Kwale",2015,7,26,"Normal","6.4","2.15",1
"82",8,"Kwale",2015,8,27,"Normal","6.45","1.65",1
"83",8,"Kwale",2015,9,28,"Normal","5.65","1.35",1
"84",8,"Kwale",2015,10,29,"Normal","4.6","1.45",1
"85",8,"Kwale",2015,11,30,"Normal","4.3","1.7",1
"86",8,"Kwale",2015,12,31,"Normal","5.1","1.8",1
"87",8,"Kwale",2016,1,32,"Normal","4.6","1.65",1
"88",8,"Kwale",2016,2,33,"Normal","5.8","1.85",1
"89",8,"Kwale",2016,3,34,"Alert","5.15","1.9",2
"90",8,"Kwale",2016,4,35,"Alert","3.95","2",2
"91",8,"Kwale",2016,5,36,"Normal","3.65","2",1
"92",8,"Kwale",2016,6,37,"Normal","6.5",NA,1
"93",8,"Kwale",2016,7,38,"Normal","5.3",NA,1
"94",8,"Kwale",2016,8,39,"Alert","5.15",NA,2
"95",8,"Kwale",2016,9,40,"Alert","4.3",NA,2
"96",8,"Kwale",2016,10,41,"Alarm","5.95",NA,3
"97",8,"Kwale",2016,11,42,"Alarm","5.7",NA,3
"98",8,"Kwale",2016,12,43,"Alarm","5.3",NA,3
"99",8,"Kwale",2017,1,44,"Alarm","5.6",NA,3
"100",8,"Kwale",2017,2,45,"Alarm","6.3",NA,3
"101",8,"Kwale",2017,3,46,"Alarm","5.71",NA,3
"102",8,"Kwale",2017,4,47,"Alarm","6.7",NA,3
"103",8,"Kwale",2017,5,48,"Alarm","6.5",NA,3
"104",8,"Kwale",2017,6,49,"Alert","5.7",NA,2
"105",8,"Kwale",2017,7,50,"Normal","6.2",NA,1
"106",8,"Kwale",2017,8,51,"Normal","7.1",NA,1
"107",8,"Kwale",2017,9,52,"Normal","6.8",NA,1
"108",8,"Kwale",2017,10,53,"Normal","6.8",NA,1
"109",8,"Kwale",2017,11,54,"Normal","7.6",NA,1
"110",8,"Kwale",2017,12,55,"Normal","7",NA,1
"111",9,"Lamu",2013,6,1,"noreport","noreport","noreport",NA
"112",9,"Lamu",2013,7,2,"Alert",NA,NA,2
"113",9,"Lamu",2013,8,3,"Alert",NA,NA,2
"114",9,"Lamu",2013,9,4,"Alert",NA,NA,2
"115",9,"Lamu",2013,10,5,"noreport","noreport","noreport",NA
"116",9,"Lamu",2013,11,6,"noreport","noreport","noreport",NA
"117",9,"Lamu",2013,12,7,"noreport","noreport","noreport",NA
"118",9,"Lamu",2014,1,8,"noreport","noreport","noreport",NA
"119",9,"Lamu",2014,2,9,"Alert",NA,NA,2
"120",9,"Lamu",2014,3,10,"noreport","noreport","noreport",NA
"121",9,"Lamu",2014,4,11,"Alert",NA,NA,2
"122",9,"Lamu",2014,5,12,"Alert",NA,NA,2
"123",9,"Lamu",2014,6,13,"Alert",NA,NA,2
"124",9,"Lamu",2014,7,14,"Alert",NA,NA,2
"125",9,"Lamu",2014,8,15,"Alert",NA,NA,2
"126",9,"Lamu",2014,9,16,"Alert",NA,NA,2
"127",9,"Lamu",2014,10,17,"Alert",NA,NA,2
"128",9,"Lamu",2014,11,18,"Alert","3.1","1.32",2
"129",9,"Lamu",2014,12,19,"Alert","3.25","1.5",2
"130",9,"Lamu",2015,1,20,"Alert","2.3","1.33",2
"131",9,"Lamu",2015,2,21,"Alert","1.9","1.5",2
"132",9,"Lamu",2015,3,22,"Alert","5.6","1.47",2
"133",9,"Lamu",2015,4,23,"Alert","2.92","1.45",2
"134",9,"Lamu",2015,5,24,"Normal","3.05","1.58",1
"135",9,"Lamu",2015,6,25,"noreport","noreport","noreport",NA
"136",9,"Lamu",2015,7,26,"Alert","1.1","1.6",2
"137",9,"Lamu",2015,8,27,"Normal","2.88","1.43",1
"138",9,"Lamu",2015,9,28,"Normal","3.37","1.35",1
"139",9,"Lamu",2015,10,29,"Alert","4.9","1.43",2
"140",9,"Lamu",2015,11,30,"Normal","3.77","1.4",1
"141",9,"Lamu",2015,12,31,"Normal","3.2","1.55",1
"142",9,"Lamu",2016,1,32,"Normal","3.57","1.5",1
"143",9,"Lamu",2016,2,33,"Normal","3.73","1.43",1
"144",9,"Lamu",2016,3,34,"Normal","3.27","1.35",1
"145",9,"Lamu",2016,4,35,"Normal","4.4","1.38",1
"146",9,"Lamu",2016,5,36,"Normal","4.9","1.43",1
"147",9,"Lamu",2016,6,37,"Normal","4.83","0.73",1
"148",9,"Lamu",2016,7,38,"Normal","4.97","0.9",1
"149",9,"Lamu",2016,8,39,"Normal","3.4","0.75",1
"150",9,"Lamu",2016,9,40,"Alert","3.7","1.31",2
"151",9,"Lamu",2016,10,41,"Alarm","4.28","1.49",3
"152",9,"Lamu",2016,11,42,"Alarm","4.54","0.7",3
"153",9,"Lamu",2016,12,43,"Alarm","4.2","0.72",3
"154",9,"Lamu",2017,1,44,"Alarm","5.6",NA,3
"155",9,"Lamu",2017,2,45,"Alarm","5.7",NA,3
"156",9,"Lamu",2017,3,46,"Alarm","5.9","13.83",3
"157",9,"Lamu",2017,4,47,"Alarm","6","9.4",3
"158",9,"Lamu",2017,5,48,"Alarm","5.7","12.6",3
"159",9,"Lamu",2017,6,49,"Alert","5.4","6.46",2
"160",9,"Lamu",2017,7,50,"Normal","5.1","6.63",1
"161",9,"Lamu",2017,8,51,"Normal","5","5.33",1
"162",9,"Lamu",2017,9,52,"Normal","4.9","6.72",1
"163",9,"Lamu",2017,10,53,"Normal","4.8","6.66",1
"164",9,"Lamu",2017,11,54,"Normal","4.9","8.54",1
"165",9,"Lamu",2017,12,55,"Normal","4.8","8.21",1
"166",11,"Taita Taveta",2013,6,1,"noreport","noreport","noreport",NA
"167",11,"Taita Taveta",2013,7,2,"Normal",NA,NA,1
"168",11,"Taita Taveta",2013,8,3,"Normal",NA,NA,1
"169",11,"Taita Taveta",2013,9,4,"Normal",NA,NA,1
"170",11,"Taita Taveta",2013,10,5,"noreport","noreport","noreport",NA
"171",11,"Taita Taveta",2013,11,6,"noreport","noreport","noreport",NA
"172",11,"Taita Taveta",2013,12,7,"noreport","noreport","noreport",NA
"173",11,"Taita Taveta",2014,1,8,"noreport","noreport","noreport",NA
"174",11,"Taita Taveta",2014,2,9,"Alert",NA,NA,2
"175",11,"Taita Taveta",2014,3,10,"Alert",NA,NA,2
"176",11,"Taita Taveta",2014,4,11,"Alert",NA,NA,2
"177",11,"Taita Taveta",2014,5,12,"Alert",NA,NA,2
"178",11,"Taita Taveta",2014,6,13,"Alert",NA,NA,2
"179",11,"Taita Taveta",2014,7,14,"Alert",NA,NA,2
"180",11,"Taita Taveta",2014,8,15,"Alert",NA,NA,2
"181",11,"Taita Taveta",2014,9,16,"Alert",NA,NA,2
"182",11,"Taita Taveta",2014,10,17,"Alert",NA,NA,2
"183",11,"Taita Taveta",2014,11,18,"Alert","2.7","0.6",2
"184",11,"Taita Taveta",2014,12,19,"Alert","2.7","0.7",2
"185",11,"Taita Taveta",2015,1,20,"Alert","10.9","1.86",2
"186",11,"Taita Taveta",2015,2,21,"Alert","2.8","0.7",2
"187",11,"Taita Taveta",2015,3,22,"Alert","2.8","0.7",2
"188",11,"Taita Taveta",2015,4,23,"Alert","2.7","0.7",2
"189",11,"Taita Taveta",2015,5,24,"Alert","2.7","0.7",2
"190",11,"Taita Taveta",2015,6,25,"Alert","2.7","0.7",2
"191",11,"Taita Taveta",2015,7,26,"Alert","2.7","0.7",2
"192",11,"Taita Taveta",2015,8,27,"Alert","2.9","0.7",2
"193",11,"Taita Taveta",2015,9,28,"Alert","2.9","0.7",2
"194",11,"Taita Taveta",2015,10,29,"Alert","2.9","0.7",2
"195",11,"Taita Taveta",2015,11,30,"Normal","2.9",NA,1
"196",11,"Taita Taveta",2015,12,31,"Normal","2.9",NA,1
"197",11,"Taita Taveta",2016,1,32,"Normal","2.9",NA,1
"198",11,"Taita Taveta",2016,2,33,"Normal","2.8",NA,1
"199",11,"Taita Taveta",2016,3,34,"Normal","2.8",NA,1
"200",11,"Taita Taveta",2016,4,35,"Normal","2.8",NA,1
"201",11,"Taita Taveta",2016,5,36,"Normal","2.9",NA,1
"202",11,"Taita Taveta",2016,6,37,"noreport","noreport","noreport",NA
"203",11,"Taita Taveta",2016,7,38,"Alert","2.9",NA,2
"204",11,"Taita Taveta",2016,8,39,"Alert","2.9",NA,2
"205",11,"Taita Taveta",2016,9,40,"Alert","2.8",NA,2
"206",11,"Taita Taveta",2016,10,41,"Alert","3",NA,2
"207",11,"Taita Taveta",2016,11,42,"Alert","3",NA,2
"208",11,"Taita Taveta",2016,12,43,"Alert","3.1",NA,2
"209",11,"Taita Taveta",2017,1,44,"Alert","3",NA,2
"210",11,"Taita Taveta",2017,2,45,"Alert","3.1",NA,2
"211",11,"Taita Taveta",2017,3,46,"Alert","3.3",NA,2
"212",11,"Taita Taveta",2017,4,47,"Alert","3.3",NA,2
"213",11,"Taita Taveta",2017,5,48,"Alert","3.1",NA,2
"214",11,"Taita Taveta",2017,6,49,"Alert","4.6",NA,2
"215",11,"Taita Taveta",2017,7,50,"Alert","3.4",NA,2
"216",11,"Taita Taveta",2017,8,51,"Normal","1.6",NA,1
"217",11,"Taita Taveta",2017,9,52,"Normal","1.7",NA,1
"218",11,"Taita Taveta",2017,10,53,"Alert","1.7",NA,2
"219",11,"Taita Taveta",2017,11,54,"Alert","2.4",NA,2
"220",11,"Taita Taveta",2017,12,55,"Alert","2.3",NA,2
"221",12,"Tana River",2013,6,1,"noreport","noreport","noreport",NA
"222",12,"Tana River",2013,7,2,"noreport","noreport","noreport",NA
"223",12,"Tana River",2013,8,3,"Alert",NA,NA,2
"224",12,"Tana River",2013,9,4,"Alert",NA,NA,2
"225",12,"Tana River",2013,10,5,"noreport","noreport","noreport",NA
"226",12,"Tana River",2013,11,6,"noreport","noreport","noreport",NA
"227",12,"Tana River",2013,12,7,"noreport","noreport","noreport",NA
"228",12,"Tana River",2014,1,8,"noreport","noreport","noreport",NA
"229",12,"Tana River",2014,2,9,"Alert",NA,NA,2
"230",12,"Tana River",2014,3,10,"Alert",NA,NA,2
"231",12,"Tana River",2014,4,11,"Alert",NA,NA,2
"232",12,"Tana River",2014,5,12,"Alert",NA,NA,2
"233",12,"Tana River",2014,6,13,"Alert",NA,NA,2
"234",12,"Tana River",2014,7,14,"Alert",NA,NA,2
"235",12,"Tana River",2014,8,15,"Alert",NA,NA,2
"236",12,"Tana River",2014,9,16,"Alert",NA,NA,2
"237",12,"Tana River",2014,10,17,"Alert",NA,NA,2
"238",12,"Tana River",2014,11,18,"Alert","10.3","1.73",2
"239",12,"Tana River",2014,12,19,"Alert","10.4","1.83",2
"240",12,"Tana River",2015,1,20,"Alert","10.9","1.86",2
"241",12,"Tana River",2015,2,21,"Alert","11","1.86",2
"242",12,"Tana River",2015,3,22,"Alert","11","1.86",2
"243",12,"Tana River",2015,4,23,"Alert","12.5","1.86",2
"244",12,"Tana River",2015,5,24,"Normal","13","1.86",1
"245",12,"Tana River",2015,6,25,"Normal","8","1.86",1
"246",12,"Tana River",2015,7,26,"Normal","9",NA,1
"247",12,"Tana River",2015,8,27,"Normal","10","2.1",1
"248",12,"Tana River",2015,9,28,"Normal","9.88","2.1",1
"249",12,"Tana River",2015,10,29,"Normal","9.1","2.1",1
"250",12,"Tana River",2015,11,30,"Normal","10.82","2.1",1
"251",12,"Tana River",2015,12,31,"Normal","6.52","2.1",1
"252",12,"Tana River",2016,1,32,"Normal","7.58","2.1",1
"253",12,"Tana River",2016,2,33,"Normal","6","2.1",1
"254",12,"Tana River",2016,3,34,"Normal","4.85","1.95",1
"255",12,"Tana River",2016,4,35,"Alert","7.63","1.93",2
"256",12,"Tana River",2016,5,36,"Alert","7.46","2.12",2
"257",12,"Tana River",2016,6,37,"Alert","10.25","2.1",2
"258",12,"Tana River",2016,7,38,"Alert","10.1","1",2
"259",12,"Tana River",2016,8,39,"Alert","10.7","1",2
"260",12,"Tana River",2016,9,40,"Alert","12","1",2
"261",12,"Tana River",2016,10,41,"Alert","12","1.4",2
"262",12,"Tana River",2016,11,42,"Alarm","13.22","1.23",3
"263",12,"Tana River",2016,12,43,"Alarm","12.65","1.2",3
"264",12,"Tana River",2017,1,44,"Alarm","19.96",NA,3
"265",12,"Tana River",2017,2,45,"Alarm","20.1",NA,3
"266",12,"Tana River",2017,3,46,"Alarm","22.2",NA,3
"267",12,"Tana River",2017,4,47,"Alarm","16.07",NA,3
"268",12,"Tana River",2017,5,48,"Alarm","19.8",NA,3
"269",12,"Tana River",2017,6,49,"Alarm","26.72",NA,3
"270",12,"Tana River",2017,7,50,"Alarm","26.45",NA,3
"271",12,"Tana River",2017,8,51,"Alarm","24.2",NA,3
"272",12,"Tana River",2017,9,52,"Alarm","26",NA,3
"273",12,"Tana River",2017,10,53,"Alarm","24.5",NA,3
"274",12,"Tana River",2017,11,54,"Alarm","15",NA,3
"275",12,"Tana River",2017,12,55,"Alarm","11",NA,3
"276",13,"Isiolo",2013,6,1,"noreport","noreport","noreport",NA
"277",13,"Isiolo",2013,7,2,"noreport","noreport","noreport",NA
"278",13,"Isiolo",2013,8,3,"Alarm/Alert",NA,NA,2.5
"279",13,"Isiolo",2013,9,4,"Alarm/Alert",NA,NA,2.5
"280",13,"Isiolo",2013,10,5,"noreport","noreport","noreport",NA
"281",13,"Isiolo",2013,11,6,"noreport","noreport","noreport",NA
"282",13,"Isiolo",2013,12,7,"noreport","noreport","noreport",NA
"283",13,"Isiolo",2014,1,8,"noreport","noreport","noreport",NA
"284",13,"Isiolo",2014,2,9,NA,NA,NA,NA
"285",13,"Isiolo",2014,3,10,"Alarm/Alert",NA,NA,2.5
"286",13,"Isiolo",2014,4,11,"Alarm/Alert",NA,NA,2.5
"287",13,"Isiolo",2014,5,12,"Alarm/Alert",NA,NA,2.5
"288",13,"Isiolo",2014,6,13,"Alarm/Alert",NA,NA,2.5
"289",13,"Isiolo",2014,7,14,"Alarm/Alert",NA,NA,2.5
"290",13,"Isiolo",2014,8,15,"Alarm/Alert",NA,NA,2.5
"291",13,"Isiolo",2014,9,16,"Alarm",NA,NA,3
"292",13,"Isiolo",2014,10,17,"Alarm",NA,NA,3
"293",13,"Isiolo",2014,11,18,"noreport","noreport","noreport",NA
"294",13,"Isiolo",2014,12,19,"noreport","noreport","noreport",NA
"295",13,"Isiolo",2015,1,20,"Alert","20.1",NA,2
"296",13,"Isiolo",2015,2,21,"Alert","18.6",NA,2
"297",13,"Isiolo",2015,3,22,"Alert","18.7",NA,2
"298",13,"Isiolo",2015,4,23,"Alert","16.9",NA,2
"299",13,"Isiolo",2015,5,24,"Alert","14.9",NA,2
"300",13,"Isiolo",2015,6,25,"Alert","19.8",NA,2
"301",13,"Isiolo",2015,7,26,"Alert","19.1",NA,2
"302",13,"Isiolo",2015,8,27,"Alarm","17.6",NA,3
"303",13,"Isiolo",2015,9,28,"Alarm","21",NA,3
"304",13,"Isiolo",2015,10,29,"Alarm","22",NA,3
"305",13,"Isiolo",2015,11,30,"Alert","22.9",NA,2
"306",13,"Isiolo",2015,12,31,"Alert","16.5",NA,2
"307",13,"Isiolo",2016,1,32,"Alert","13",NA,2
"308",13,"Isiolo",2016,2,33,"Alert","15",NA,2
"309",13,"Isiolo",2016,3,34,"Alert","15",NA,2
"310",13,"Isiolo",2016,4,35,"Alert","10",NA,2
"311",13,"Isiolo",2016,5,36,"Alert","10",NA,2
"312",13,"Isiolo",2016,6,37,"Alert","14",NA,2
"313",13,"Isiolo",2016,7,38,"Normal","14",NA,1
"314",13,"Isiolo",2016,8,39,"Normal","15",NA,1
"315",13,"Isiolo",2016,9,40,"Normal","15.6",NA,1
"316",13,"Isiolo",2016,10,41,"Normal","22",NA,1
"317",13,"Isiolo",2016,11,42,"Alert","24",NA,2
"318",13,"Isiolo",2016,12,43,"Alarm","20",NA,3
"319",13,"Isiolo",2017,1,44,"Alert","24",NA,2
"320",13,"Isiolo",2017,2,45,"Alarm","32",NA,3
"321",13,"Isiolo",2017,3,46,"Alarm","23",NA,3
"322",13,"Isiolo",2017,4,47,"Alarm","25",NA,3
"323",13,"Isiolo",2017,5,48,"Alarm","28",NA,3
"324",13,"Isiolo",2017,6,49,"Alarm","29.6","20.2",3
"325",13,"Isiolo",2017,7,50,"Alarm","28.7","23.8",3
"326",13,"Isiolo",2017,8,51,"Alarm","29.8","24.1",3
"327",13,"Isiolo",2017,9,52,"Alarm","30.6","24.6",3
"328",13,"Isiolo",2017,10,53,"Alarm","31.3","24.6",3
"329",13,"Isiolo",2017,11,54,"Alarm","30.8","22.3",3
"330",13,"Isiolo",2017,12,55,"Alarm","28.9","21.8",3
"331",14,"Kitui",2013,6,1,"noreport","noreport","noreport",NA
"332",14,"Kitui",2013,7,2,"Alert",NA,NA,2
"333",14,"Kitui",2013,8,3,"Alert",NA,NA,2
"334",14,"Kitui",2013,9,4,"Alert",NA,NA,2
"335",14,"Kitui",2013,10,5,"noreport","noreport","noreport",NA
"336",14,"Kitui",2013,11,6,"noreport","noreport","noreport",NA
"337",14,"Kitui",2013,12,7,"noreport","noreport","noreport",NA
"338",14,"Kitui",2014,1,8,"noreport","noreport","noreport",NA
"339",14,"Kitui",2014,2,9,"Alert",NA,NA,2
"340",14,"Kitui",2014,3,10,"Normal",NA,NA,1
"341",14,"Kitui",2014,4,11,"Normal",NA,NA,1
"342",14,"Kitui",2014,5,12,"Normal",NA,NA,1
"343",14,"Kitui",2014,6,13,"noreport","noreport","noreport",NA
"344",14,"Kitui",2014,7,14,"Alert",NA,NA,2
"345",14,"Kitui",2014,8,15,"Alert",NA,NA,2
"346",14,"Kitui",2014,9,16,"Alert",NA,NA,2
"347",14,"Kitui",2014,10,17,"Alert","8","1.3",2
"348",14,"Kitui",2014,11,18,"Alert","9","1.3",2
"349",14,"Kitui",2014,12,19,"Alert","10","1.2",2
"350",14,"Kitui",2015,1,20,"Alert","9","1.1",2
"351",14,"Kitui",2015,2,21,"Alert","9","1",2
"352",14,"Kitui",2015,3,22,"Alert","9","1",2
"353",14,"Kitui",2015,4,23,"Normal","9","1.2",1
"354",14,"Kitui",2015,5,24,"Normal","8","1.1",1
"355",14,"Kitui",2015,6,25,"Normal","6","0.7",1
"356",14,"Kitui",2015,7,26,"Normal","8","0.7",1
"357",14,"Kitui",2015,8,27,"Normal","7","1.1",1
"358",14,"Kitui",2015,9,28,"Normal","6","0.8",1
"359",14,"Kitui",2015,10,29,"Normal","7","0.9",1
"360",14,"Kitui",2015,11,30,"Alert","5","0.9",2
"361",14,"Kitui",2015,12,31,"Normal","5.5","0.9",1
"362",14,"Kitui",2016,1,32,"Normal","5.1","0.5",1
"363",14,"Kitui",2016,2,33,"Normal","5.1","0.5",1
"364",14,"Kitui",2016,3,34,"Normal","4.8","0.5",1
"365",14,"Kitui",2016,4,35,"Alert","4.9","0.6",2
"366",14,"Kitui",2016,5,36,"Normal","4.6","0.6",1
"367",14,"Kitui",2016,6,37,"Normal","6.8","0.6",1
"368",14,"Kitui",2016,7,38,"Alert","6.7","0.6",2
"369",14,"Kitui",2016,8,39,"Normal","10.75","0.6",1
"370",14,"Kitui",2016,9,40,"noreport","noreport","noreport",NA
"371",14,"Kitui",2016,10,41,"Normal","13.8","0.65",1
"372",14,"Kitui",2016,11,42,"Alert","13.25","0.75",2
"373",14,"Kitui",2016,12,43,"Alert","8.6","0.7",2
"374",14,"Kitui",2017,1,44,"Normal","9.95","0.85",1
"375",14,"Kitui",2017,2,45,"Alert","9.1","0.9",2
"376",14,"Kitui",2017,3,46,"Alarm","12.1","0.95",3
"377",14,"Kitui",2017,4,47,"Alarm","8.6","7.03",3
"378",14,"Kitui",2017,5,48,"Alert","7.2","8.5",2
"379",14,"Kitui",2017,6,49,"Alert","8.8","7.6",2
"380",14,"Kitui",2017,7,50,"Alert","10.3","4.7",2
"381",14,"Kitui",2017,8,51,"Alert","8","4.3",2
"382",14,"Kitui",2017,9,52,"Alert","8.3","7.8",2
"383",14,"Kitui",2017,10,53,"Alert","8.6","9",2
"384",14,"Kitui",2017,11,54,"Alert","8.2","8.5",2
"385",14,"Kitui",2017,12,55,"Alert","7.6","8.2",2
"386",16,"Makueni",2013,6,1,"noreport","noreport","noreport",NA
"387",16,"Makueni",2013,7,2,"noreport","noreport","noreport",NA
"388",16,"Makueni",2013,8,3,"Normal",NA,NA,1
"389",16,"Makueni",2013,9,4,"noreport","noreport","noreport",NA
"390",16,"Makueni",2013,10,5,"noreport","noreport","noreport",NA
"391",16,"Makueni",2013,11,6,"noreport","noreport","noreport",NA
"392",16,"Makueni",2013,12,7,"noreport","noreport","noreport",NA
"393",16,"Makueni",2014,1,8,"noreport","noreport","noreport",NA
"394",16,"Makueni",2014,2,9,"noreport","noreport","noreport",NA
"395",16,"Makueni",2014,3,10,"Alert",NA,NA,2
"396",16,"Makueni",2014,4,11,"Alert",NA,NA,2
"397",16,"Makueni",2014,5,12,"Normal",NA,NA,1
"398",16,"Makueni",2014,6,13,"Normal",NA,NA,1
"399",16,"Makueni",2014,7,14,"Alert",NA,NA,2
"400",16,"Makueni",2014,8,15,"Alert",NA,NA,2
"401",16,"Makueni",2014,9,16,"Alert",NA,NA,2
"402",16,"Makueni",2014,10,17,"Alert",NA,NA,2
"403",16,"Makueni",2014,11,18,"Alert","7.22","1.47",2
"404",16,"Makueni",2014,12,19,"Alert","8","1.3",2
"405",16,"Makueni",2015,1,20,"Alert","6.71","1.27",2
"406",16,"Makueni",2015,2,21,"Alert","8.22","1.36",2
"407",16,"Makueni",2015,3,22,"noreport","noreport","noreport",NA
"408",16,"Makueni",2015,4,23,"Normal","6.91","1.3",1
"409",16,"Makueni",2015,5,24,"Normal","6.68","1.37",1
"410",16,"Makueni",2015,6,25,"Normal","6.98","1.13",1
"411",16,"Makueni",2015,7,26,"Alert","6.24","1.27",2
"412",16,"Makueni",2015,8,27,"Alert","6.24","1.27",2
"413",16,"Makueni",2015,9,28,"Alert","6","1.27",2
"414",16,"Makueni",2015,10,29,"Alert","7.31","1.32",2
"415",16,"Makueni",2015,11,30,"Alert","7.31","1.32",2
"416",16,"Makueni",2015,12,31,"Normal",NA,NA,1
"417",16,"Makueni",2016,1,32,"Normal","5.99","1.26",1
"418",16,"Makueni",2016,2,33,"Normal","5.99",NA,1
"419",16,"Makueni",2016,3,34,"Normal","4.83","0.99",1
