Admin1,county,Source,SourceDoc,Admin0,Year,Crop,Area,Yield,MT,ID,west1
Nyanza,Kisii,MOA,AgroMOA,,1978,Maize,27903,2.73,76260,60,1
Nyanza,Kisii,MOA,AgroMOA,,1979,Maize,40529,2.57,104194,60,1
Nyanza,Kisii,MOA,AgroMOA,,1980,Maize,55651,2.7,150257,60,1
Nyanza,Kisii,MOA,AgroMOA,,1981,Maize,54050,3.23,174765,60,1
Nyanza,Kisii,MOA,AgroMOA,,1982,Maize,64820,2.96,192114,60,1
Nyanza,Kisii,MOA,AgroMOA,,1983,Maize,42155,3.6,151758,60,1
Nyanza,Kisii,MOA,AgroMOA,,1984,Maize,57720,2.84,163800,60,1
Nyanza,Kisii,MOA,AgroMOA,,1985,Maize,50300,3.6,181080,60,1
Nyanza,Kisii,MOA,AgroMOA,,1986,Maize,53340,3.6,192024,60,1
Nyanza,Kisii,MOA,AgroMOA,,1987,Maize,52607,3.6,189385,60,1
Nyanza,Kisii,MOA,AgroMOA,,1988,Maize,53858,3.51,189042,60,1
Nyanza,Kisii,MOA,AgroMOA,,1990,Maize,34359,4.03,138362,60,1
Nyanza,Kisii,MOA,AgroMOA,,1992,Maize,35145,3.14,110191.5,60,1
Nyanza,Kisii,MOALP,AgroMOALP,,1995,Maize,36200,3.42,123804,60,1
Nyanza,Kisii,MOALP,AgroMOALP,,1997,Maize,14545,3.15,45816.75,60,1
Nyanza,Kisii,MOALP,AgroMOALP,,1998,Maize,13600,2.94,40050,60,1
Nyanza,Kisii,MOALP,AgroMOALP,,1999,Maize,13900,3.75,52137,60,1
Nyanza,Kisii,MOALP,AgroMOALP,,2000,Maize,14250,3.16,44982,60,1
Nyanza,Kisii,MOALP,AgroMOALP,,2001,Maize,15400,3.42,52668,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2002,Maize,48730,1.49,72464.45,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2003,Maize,49555,3.09,153355,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2004,Maize,49250,3.02,148645,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2005,Maize,48035,2.37,113879,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2006,Maize,50200,2.25,112961.3,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2007,Maize,48750,3.18,155025,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2008,Maize,49158,0.85,41784.3,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2009,Maize,54380,2.07,112597.65,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2010,Maize,55820,2.2,122737.5,60,1
Nyanza,Kisii,MoALF,Spreadsheet,,2011,Maize,56790,2.19,124124.4,60,1
Nyanza,Kisii,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,59635,2.54,151353.63,60,1
Nyanza,Kisii,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,63710,2.21,141053.94,60,1
Nyanza,Kisii,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,62210,2.07,128774.7,60,1
Eastern,Marsabit,MOA,AgroMOA,,1973,Maize,2956,0.09,274,61,0
Eastern,Marsabit,MOA,AgroMOA,,1975,Maize,2658,0.1,269,61,0
Eastern,Marsabit,MOA,AgroMOA,,1976,Maize,2660,0.33,866,61,0
Eastern,Marsabit,MOA,AgroMOA,,1977,Maize,11320,0.23,2609,61,0
Eastern,Marsabit,MOA,AgroMOA,,1980,Maize,850,1.91,1620,61,0
Eastern,Marsabit,MOA,AgroMOA,,1981,Maize,5235,0.75,3912,61,0
Eastern,Marsabit,MOA,AgroMOA,,1982,Maize,4130,0.85,3515,61,0
Eastern,Marsabit,MOA,AgroMOA,,1983,Maize,2800,0.9,2520,61,0
Eastern,Marsabit,MOA,AgroMOA,,1984,Maize,5468,1,5468,61,0
Eastern,Marsabit,MOA,AgroMOA,,1985,Maize,6722,1.35,9075,61,0
Eastern,Marsabit,MOA,AgroMOA,,1986,Maize,7284,1.35,9833,61,0
Eastern,Marsabit,MOA,AgroMOA,,1987,Maize,6695,1.35,9038,61,0
Eastern,Marsabit,MOA,AgroMOA,,1988,Maize,6880,1.23,8450,61,0
Eastern,Marsabit,MOA,AgroMOA,,1989,Maize,8400,0.86,7236,61,0
Eastern,Marsabit,MOA,AgroMOA,,1990,Maize,11733,1.2,14084,61,0
Eastern,Marsabit,MOA,AgroMOA,,1992,Maize,4250,0.75,3177,61,0
Eastern,Marsabit,MOA,AgroMOA,,1994,Maize,6380,1.19,7596,61,0
Eastern,Marsabit,MOA,AgroMOA,,1995,Maize,3000,0.18,540,61,0
Eastern,Marsabit,MOALP,AgroMOALP,,1997,Maize,2800,0.6,1692,61,0
Eastern,Marsabit,MOALP,AgroMOALP,,1998,Maize,1850,0.52,958.5,61,0
Eastern,Marsabit,MOALP,AgroMOALP,,1999,Maize,4700,0.43,2034,61,0
Eastern,Marsabit,MOALP,AgroMOALP,,2001,Maize,5000,0.94,4680,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2002,Maize,5000,1.05,5264.97,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2003,Maize,6800,0.71,4860,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2004,Maize,7560,0.39,2937.89,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2005,Maize,10100,0.79,7980.2,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2006,Maize,7920,0.26,2083.12,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2007,Maize,5928,0.26,1541.28,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2008,Maize,7661.6,0.87,6700.24,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2009,Maize,827,0.15,120.48,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2010,Maize,252,0.29,74.07,61,0
Eastern,Marsabit,MoALF,Spreadsheet,,2011,Maize,539,0.13,69.03,61,0
Eastern,Marsabit,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,274,0.8,219.47,61,0
Eastern,Marsabit,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,990,1.02,1006.83,61,0
Eastern,Marsabit,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,1571,1.03,1611.85,61,0
Eastern,Meru,MOA,AgroMOA,,1970,Maize,23681,3,71091,62,0
Eastern,Meru,MOA,AgroMOA,,1971,Maize,22030,3,66087,62,0
Eastern,Meru,MOA,AgroMOA,,1972,Maize,26386,3,79155,62,0
Eastern,Meru,MOA,AgroMOA,,1973,Maize,33150,3,99417,62,0
Eastern,Meru,MOA,AgroMOA,,1974,Maize,33362,2,66800,62,0
Eastern,Meru,MOA,AgroMOA,,1975,Maize,42001,1.64,68727,62,0
Eastern,Meru,MOA,AgroMOA,,1976,Maize,35950,1.05,37600,62,0
Eastern,Meru,MOA,AgroMOA,,1977,Maize,36730,1,36730,62,0
Eastern,Meru,MOA,AgroMOA,,1978,Maize,44457,1.28,56823,62,0
Eastern,Meru,MOA,AgroMOA,,1979,Maize,76300,0.88,67296,62,0
Eastern,Meru,MOA,AgroMOA,,1980,Maize,82100,0.45,36945,62,0
Eastern,Meru,MOA,AgroMOA,,1981,Maize,90000,1.8,162000,62,0
Eastern,Meru,MOA,AgroMOA,,1982,Maize,99000,1.8,178200,62,0
Eastern,Meru,MOA,AgroMOA,,1983,Maize,1.00E+05,0.94,93500,62,0
Eastern,Meru,MOA,AgroMOA,,1984,Maize,47928,0.99,47310,62,0
Eastern,Meru,MOA,AgroMOA,,1985,Maize,78379,1.04,81433,62,0
Eastern,Meru,MOA,AgroMOA,,1986,Maize,66563,0.36,23748,62,0
Eastern,Meru,MOA,AgroMOA,,1987,Maize,57943,1.75,101411,62,0
Eastern,Meru,MOA,AgroMOA,,1988,Maize,53815,3.01,162000,62,0
Eastern,Meru,MOA,AgroMOA,,1989,Maize,53585,1.81,97100,62,0
Eastern,Meru,MOA,AgroMOA,,1990,Maize,68705,1.59,108914,62,0
Eastern,Meru,MOA,AgroMOA,,1991,Maize,76068,1.1,83780.1,62,0
Eastern,Meru,MOA,AgroMOA,,1992,Maize,65500,1.63,107055,62,0
Eastern,Meru,MOA,AgroMOA,,1994,Maize,49300,1.82,89550,62,0
Eastern,Meru,MOA,AgroMOA,,1995,Maize,34300,1.83,62773.2,62,0
Eastern,Meru,MoALF,Spreadsheet,,1997,Maize,120900,0.97,117061.69,62,0
Eastern,Meru,MoALF,Spreadsheet,,1998,Maize,126357,0.56,70466.7,62,0
Eastern,Meru,MoALF,Spreadsheet,,2000,Maize,105405,0.76,79803.78,62,0
Eastern,Meru,MoALF,Spreadsheet,,2001,Maize,116565,0.97,113337.08,62,0
Eastern,Meru,MoALF,Spreadsheet,,2002,Maize,110732,1.15,126899.01,62,0
Eastern,Meru,MoALF,Spreadsheet,,2003,Maize,112485,1.31,147716,62,0
Eastern,Meru,MoALF,Spreadsheet,,2004,Maize,111515,0.69,77501.35,62,0
Eastern,Meru,MoALF,Spreadsheet,,2005,Maize,118285,0.82,97435.82,62,0
Eastern,Meru,MoALF,Spreadsheet,,2006,Maize,83827,0.89,74304.05,62,0
Eastern,Meru,MoALF,Spreadsheet,,2007,Maize,81727,0.43,35142.61,62,0
Eastern,Meru,MoALF,Spreadsheet,,2008,Maize,101567.8,0.48,48752.54,62,0
Eastern,Meru,MoALF,Spreadsheet,,2009,Maize,110333,1.95,214982.23,62,0
Eastern,Meru,MoALF,Spreadsheet,,2010,Maize,102272,1.29,132088.5,62,0
Eastern,Meru,MoALF,Spreadsheet,,2011,Maize,125192,1.49,186179.49,62,0
Eastern,Meru,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,96244,1.51,145520.93,62,0
Eastern,Meru,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,95594,0.99,94638.06,62,0
Eastern,Meru,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,110489,1.04,114356.12,62,0
Eastern,Embu,MOA,AgroMOA,,1970,Maize,15168,0.85,12882,63,0
Eastern,Embu,MOA,AgroMOA,,1971,Maize,11541,1.22,14028,63,0
Eastern,Embu,MOA,AgroMOA,,1972,Maize,14782,1.73,25543,63,0
Eastern,Embu,MOA,AgroMOA,,1973,Maize,13492,1.57,21120,63,0
Eastern,Embu,MOA,AgroMOA,,1974,Maize,17896,3.09,55271,63,0
Eastern,Embu,MOA,AgroMOA,,1975,Maize,16204,1.69,27373,63,0
Eastern,Embu,MOA,AgroMOA,,1976,Maize,18067,0.81,14554,63,0
Eastern,Embu,MOA,AgroMOA,,1977,Maize,12390,1.46,18030,63,0
Eastern,Embu,MOA,AgroMOA,,1978,Maize,11406,1.8,20530,63,0
Eastern,Embu,MOA,AgroMOA,,1979,Maize,15738,1.31,20657,63,0
Eastern,Embu,MOA,AgroMOA,,1980,Maize,20000,0.54,10829,63,0
Eastern,Embu,MOA,AgroMOA,,1981,Maize,36585,1.35,49389,63,0
Eastern,Embu,MOA,AgroMOA,,1982,Maize,54752,1.21,66196,63,0
Eastern,Embu,MOA,AgroMOA,,1983,Maize,39500,0.3,11850,63,0
Eastern,Embu,MOA,AgroMOA,,1984,Maize,56000,0.48,27100,63,0
Eastern,Embu,MOA,AgroMOA,,1985,Maize,43000,0.79,33792,63,0
Eastern,Embu,MOA,AgroMOA,,1986,Maize,42000,0.72,30240,63,0
Eastern,Embu,MOA,AgroMOA,,1987,Maize,46156,1.14,52815,63,0
Eastern,Embu,MOA,AgroMOA,,1988,Maize,46300,1.63,75400,63,0
Eastern,Embu,MOA,AgroMOA,,1989,Maize,50600,1.5,75900,63,0
Eastern,Embu,MOA,AgroMOA,,1990,Maize,41507,1.98,82050,63,0
Eastern,Embu,MOA,AgroMOA,,1992,Maize,51435,0.24,12369.15,63,0
Eastern,Embu,MOA,AgroMOA,,1994,Maize,55000,1.22,67140,63,0
Eastern,Embu,MOA,AgroMOA,,1995,Maize,53600,1.13,60444,63,0
Eastern,Embu,MOALP,AgroMOALP,,1997,Maize,19200,1.07,20592,63,0
Eastern,Embu,MOALP,AgroMOALP,,1998,Maize,18000,0.54,9720,63,0
Eastern,Embu,MOALP,AgroMOALP,,1999,Maize,15500,0.73,11250,63,0
Eastern,Embu,MOALP,AgroMOALP,,2000,Maize,5400,0.55,2988,63,0
Eastern,Embu,MOALP,AgroMOALP,,2001,Maize,18375,1.72,31668.75,63,0
Eastern,Embu,MoALF,Spreadsheet,,2002,Maize,39200,1.34,52594.06,63,0
Eastern,Embu,MoALF,Spreadsheet,,2003,Maize,38980,1.23,48002.11,63,0
Eastern,Embu,MoALF,Spreadsheet,,2004,Maize,29650,0.66,19446.44,63,0
Eastern,Embu,MoALF,Spreadsheet,,2005,Maize,50500,0.7,35103.51,63,0
Eastern,Embu,MoALF,Spreadsheet,,2006,Maize,46072,1.07,49493.25,63,0
Eastern,Embu,MoALF,Spreadsheet,,2007,Maize,46072,1.19,54987,63,0
Eastern,Embu,MoALF,Spreadsheet,,2008,Maize,42254.8,0.33,13944.08,63,0
Eastern,Embu,MoALF,Spreadsheet,,2009,Maize,52209,1.11,57778.56,63,0
Eastern,Embu,MoALF,Spreadsheet,,2010,Maize,41678,0.92,38224.26,63,0
Eastern,Embu,MoALF,Spreadsheet,,2011,Maize,45086,0.75,33842.97,63,0
Eastern,Embu,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,45215,1.05,47611.4,63,0
Eastern,Embu,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,26820,1.33,35724.24,63,0
Eastern,Embu,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,26720,1.02,27174.24,63,0
Coast,Kilifi,MOA,AgroMOA,,1976,Maize,32579,0.45,14661,64,0
Coast,Kilifi,MOA,AgroMOA,,1977,Maize,39303,0.46,18052,64,0
Coast,Kilifi,MOA,AgroMOA,,1978,Maize,25000,0.2,5027,64,0
Coast,Kilifi,MOA,AgroMOA,,1979,Maize,20194,0.72,14540,64,0
Coast,Kilifi,MOA,AgroMOA,,1980,Maize,26716,0.93,24729,64,0
Coast,Kilifi,MOA,AgroMOA,,1981,Maize,39303,1.86,73014,64,0
Coast,Kilifi,MOA,AgroMOA,,1982,Maize,26450,0.3,8050,64,0
Coast,Kilifi,MOA,AgroMOA,,1983,Maize,26046,0.65,16830,64,0
Coast,Kilifi,MOA,AgroMOA,,1984,Maize,37241,0.71,26605,64,0
Coast,Kilifi,MOA,AgroMOA,,1985,Maize,36500,1,36500,64,0
Coast,Kilifi,MOA,AgroMOA,,1986,Maize,40000,1.2,48000,64,0
Coast,Kilifi,MOA,AgroMOA,,1987,Maize,37900,1.5,56850,64,0
Coast,Kilifi,MOA,AgroMOA,,1988,Maize,49801,1.5,74702,64,0
Coast,Kilifi,MOA,AgroMOA,,1989,Maize,38400,1.5,57600,64,0
Coast,Kilifi,MOA,AgroMOA,,1990,Maize,45800,1.36,62411,64,0
Coast,Kilifi,MOA,AgroMOA,,1992,Maize,31022,1.03,31821.93,64,0
Coast,Kilifi,MOA,AgroMOA,,1993,Maize,49989,1,49969.62,64,0
Coast,Kilifi,MOALP,AgroMOALP,,1997,Maize,21990,0.06,1213.92,64,0
Coast,Kilifi,MOALP,AgroMOALP,,1998,Maize,7894,1.17,9216.18,64,0
Coast,Kilifi,MOALP,AgroMOALP,,1999,Maize,20011,0.99,19810.89,64,0
Coast,Kilifi,MOALP,AgroMOALP,,2000,Maize,18438,0.99,18253.62,64,0
Coast,Kilifi,MOALP,AgroMOALP,,2001,Maize,19215,0.99,19022.85,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2002,Maize,27453,0.81,22239.15,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2003,Maize,38231,0.73,27950,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2004,Maize,31872,0.99,31556.44,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2005,Maize,49216,0.58,28436.27,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2006,Maize,42169,0.79,33457.16,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2007,Maize,37836,0.6,22625.93,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2008,Maize,39864.8,1.74,69543.17,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2009,Maize,49554,0.66,32800.59,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2010,Maize,56500,1.33,74874.78,64,0
Coast,Kilifi,MoALF,Spreadsheet,,2011,Maize,79832,0.49,39509.52,64,0
Coast,Kilifi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,70672,0.33,23533.78,64,0
Coast,Kilifi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,64700,0.6,39014.1,64,0
Coast,Kilifi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,65300,0.58,37612.8,64,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,1991,Maize,20500,0.72,14792,65,0
Eastern,Tharaka Nithi,MOA,AgroMOA,,1992,Maize,12555,1.51,18976.95,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,1993,Maize,20500,0.45,9225,65,0
Eastern,Tharaka Nithi,MOA,AgroMOA,,1994,Maize,25400,1.67,42435,65,0
Eastern,Tharaka Nithi,MOA,AgroMOA,,1995,Maize,23680,1.38,32630.4,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,1997,Maize,35334,1.08,38164.45,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,1998,Maize,24300,1.34,32561,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,1999,Maize,6530,0.4,2587.76,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2000,Maize,6830,0.35,2361.84,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2001,Maize,5846,0.08,456.08,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2002,Maize,4227,0.61,2560.04,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2003,Maize,3741,0.65,2449,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2004,Maize,6530,0.4,2587.76,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2005,Maize,3746,0.7,2611.88,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2006,Maize,4886,0.72,3493.61,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2007,Maize,4886,0.79,3840,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2008,Maize,4757.8,1.08,5138.42,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2009,Maize,9504,1.25,11904.62,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2010,Maize,13240,0.94,12483,65,0
Eastern,Tharaka Nithi,MoALF,Spreadsheet,,2011,Maize,11191,1.19,13286.7,65,0
Eastern,Tharaka Nithi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,26779,1.46,39043.78,65,0
Eastern,Tharaka Nithi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,30026,0.83,24861.53,65,0
Eastern,Tharaka Nithi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,29916,0.86,25847.42,65,0
Rift Valley,Nandi,MOA,AgroMOA,,1970,Maize,32391,2.47,80048,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1971,Maize,22180,2.7,59886,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1972,Maize,23372,3.6,84139,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1973,Maize,27390,2.13,58361,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1974,Maize,29400,3.01,88515,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1975,Maize,41100,3.07,126181,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1976,Maize,43010,2.7,116100,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1977,Maize,49475,2.97,146941,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1978,Maize,51974,3.18,165462,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1979,Maize,49475,2.91,144000,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1980,Maize,59500,2.84,168963,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1981,Maize,62977,2.57,162000,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1982,Maize,80523,1.76,141636,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1983,Maize,59496,2.95,175500,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1984,Maize,60500,2.25,136125,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1985,Maize,52278,3.15,164918,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1986,Maize,77409,2.7,209004,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1987,Maize,60289,3.2,192960,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1988,Maize,62635,3.15,197300,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1989,Maize,70828,4.05,286894,80,1
Rift Valley,Nandi,MOA,AgroMOA,,1990,Maize,68073,2.7,183662,80,1
Rift Valley,Nandi,MOALP,AgroMOALP,,1997,Maize,59740,2.07,123660,80,1
Rift Valley,Nandi,MOALP,AgroMOALP,,1998,Maize,60000,3.42,205200,80,1
Rift Valley,Nandi,MOALP,AgroMOALP,,1999,Maize,64000,2.7,172935,80,1
Rift Valley,Nandi,MOALP,AgroMOALP,,2000,Maize,61700,2.52,155250,80,1
Rift Valley,Nandi,MOALP,AgroMOALP,,2001,Maize,66500,2.66,176886,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2002,Maize,61000,2.41,147300,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2003,Maize,56348.68,2.5,140744.62,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2004,Maize,40720,2.34,95208,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2005,Maize,42300,2.7,114221,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2006,Maize,36780,3.36,123420,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2007,Maize,77946,3.42,266454.9,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2008,Maize,50818.94,2.91,148009.7,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2009,Maize,79952,2.35,187582.95,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2010,Maize,83245,2.8,233115.3,80,1
Rift Valley,Nandi,MoALF,Spreadsheet,,2011,Maize,75075,2.47,185674.86,80,1
Rift Valley,Nandi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2012,Maize,73552,3.23,237646.51,80,1
Rift Valley,Nandi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2013,Maize,70519,2.64,185958.6,80,1
Rift Valley,Nandi,"Ministry of Agriculture, Livestock and Fisheries",ERA2015,,2014,Maize,74045,2.47,182594.97,80,1
