"","ID1","Year","code","ADM2_NAME","ASAL","MaxTemp_OctMar","AvgTemp_OctMar","CumDD_OctMar","HeatWDays_OctMar","SDtemp_OctMar","MaxTemp_MarSep","AvgTemp_MarSep","CumDD_MarSep","HeatWDays_MarSep","SDtemp_MarSep","PrecCoefVar_OND","DrSpell10_OND","DrSpell20_OND","DrySpell_OND","MaxRain_OND","SeasRain_OND","PrecStDev_OND","Prec2Months_OND","PrecCoefVar_MAM","DrSpell10_MAM","DrSpell20_MAM","DrySpell_MAM","MaxRain_MAM","SeasRain_MAM","PrecStDev_MAM","Prec2Months_MAM","Admin1","county","Admin2","Area","Yield","MT","west1","AprilP","AugustP","DecemberP","FebruaryP","JanuaryP","JulyP","JuneP","MarchP","MayP","NovemberP","OctoberP","SeptemberP","AprilT","AugustT","DecemberT","FebruaryT","JanuaryT","JulyT","JuneT","MarchT","MayT","NovemberT","OctoberT","SeptemberT","MeanPrec","MeanTemp","MaxTemp_OctMar_L1","AvgTemp_OctMar_L1","CumDD_OctMar_L1","HeatWDays_OctMar_L1","SDtemp_OctMar_L1","MaxTemp_MarSep_L1","AvgTemp_MarSep_L1","CumDD_MarSep_L1","HeatWDays_MarSep_L1","SDtemp_MarSep_L1","PrecCoefVar_OND_L1","DrSpell10_OND_L1","DrSpell20_OND_L1","DrySpell_OND_L1","MaxRain_OND_L1","SeasRain_OND_L1","PrecStDev_OND_L1","Prec2Months_OND_L1","PrecCoefVar_MAM_L1","DrSpell10_MAM_L1","DrSpell20_MAM_L1","DrySpell_MAM_L1","MaxRain_MAM_L1","SeasRain_MAM_L1","PrecStDev_MAM_L1","Prec2Months_MAM_L1","Area_L1","Yield_L1","MT_L1","AprilP_L1","AugustP_L1","DecemberP_L1","FebruaryP_L1","JanuaryP_L1","JulyP_L1","JuneP_L1","MarchP_L1","MayP_L1","NovemberP_L1","OctoberP_L1","SeptemberP_L1","AprilT_L1","AugustT_L1","DecemberT_L1","FebruaryT_L1","JanuaryT_L1","JulyT_L1","JuneT_L1","MarchT_L1","MayT_L1","NovemberT_L1","OctoberT_L1","SeptemberT_L1","MeanPrec_L1","MeanTemp_L1","MaxTemp_OctMar_Lead1","AvgTemp_OctMar_Lead1","CumDD_OctMar_Lead1","HeatWDays_OctMar_Lead1","SDtemp_OctMar_Lead1"
"60-2010","60","2010",51366,"Kisii",0,1.65550317477899,0.872451186424128,-0.432736751170041,3.03864689172363,2.85848817590674,1.66535639079728,1.31678908254581,-1.68566253698025,0.365011710940035,2.03616721029613,1.2205223030769,1.27021176651099,2.08143702576617,1.00682710788981,-1.30539633845374,-1.67377549724248,-1.62991435128372,-1.54762592606643,1.34349500574317,1.3593012013174,1.36995704607455,1.81900697120176,-1.18971792881149,-1.6876479803383,-1.51248939073632,-1.73240849135984,"Nyanza","Kisii","Kisii",0.607906121944431,0.745268307984713,0.955674109367853,1,-2.01727247388875,-0.782901135761408,-1.11232282929608,-0.534477431910834,-0.605896283074098,-0.670503254077112,-0.855609905457672,-1.07082824412457,-1.08269154396099,-1.19127620196297,-1.45207415801586,-0.819688952811303,2.00673180406862,0.701931020612774,1.42271086339923,1.76594067734316,1.22661310015956,0.774231703398999,1.08443503245432,1.88611640826865,1.52240463004746,1.5534472922367,1.08776540340246,0.792601637553433,-1.61403439959873,1.42922393974833,2.09900727326095,1.52564207872872,-0.917134556292951,3.03864689172363,0.650705739190485,-1.78412545857675,-1.64952110997783,-1.11667923284349,-0.484984197396098,-0.66693528980477,1.48508984003972,0.231280940700119,1.43394153621912,2.81488777653803,-1.41967769587152,-1.67377549724248,-1.6735387606932,-1.57510641861451,0.405324037681519,0.714590014125782,2.03332900951819,1.11033644116385,-0.600095212445136,-1.0715198108781,-0.86793510700618,-1.283365178413,0.566401259369678,0.599987388536982,0.806300589013178,-1.24481827589829,-0.493981448691379,-1.06529225068851,-0.868385697487058,-0.86484809050976,-0.302878205024521,-0.480104614261086,-1.08849367016733,-0.465593459412083,-1.48302332442013,-1.13729075954249,-0.700818498465394,-1.56524722660112,-1.64988461544616,-2.46159930046663,-2.05996808055179,-2.43189307394656,-1.36791393785029,-1.08776225513066,-1.76198849762739,-1.31900252963297,-2.63924957727664,-2.83465824419946,-2.51509695691082,-1.29650873617748,-2.02945077268456,2.3812371541131,1.22081966231991,-1.21670347823209,1.28277088420204,2.85848817590674
"60-2011","60","2011",51366,"Kisii",0,2.3812371541131,1.22081966231991,-1.21670347823209,1.28277088420204,2.85848817590674,1.55867138514654,1.25087107826751,-1.01836913839927,2.0650035276123,1.85596037695607,0.162252155225633,0.646853271024467,0.354782386974037,0.843693814477939,0.319938522599201,0.0138055802496913,0.376808481552107,0.652187502407469,1.34349500574317,1.78910865944514,-0.399034856441802,0.549305604883849,0.212273863437393,-0.811981333766582,-0.131301639886023,-0.762832382807948,"Nyanza","Kisii","Kisii",0.635864258539925,0.73409285264258,0.976104996943102,1,-0.412221658599574,-0.685805175352628,-1.08880753999229,-0.70938176149838,-0.582114994636129,-0.710516864858346,-0.853020213794247,-1.03991374854973,-0.626575568424842,0.256888862407744,1.01238390182692,-0.6923277517264,1.85276719067768,0.601138921924534,0.569016321890249,0.907063201081027,-0.322871867697152,0.830603957116086,1.13942736884888,1.54832891698198,1.61028320199634,0.548947000582458,0.772168098422997,0.547586926852376,-0.792015122591513,1.03039152364675,1.65550317477899,0.872451186424128,-0.432736751170041,3.03864689172363,2.85848817590674,1.66535639079728,1.31678908254581,-1.68566253698025,0.365011710940035,2.03616721029613,1.2205223030769,1.27021176651099,2.08143702576617,1.00682710788981,-1.30539633845374,-1.67377549724248,-1.62991435128372,-1.54762592606643,1.34349500574317,1.3593012013174,1.36995704607455,1.81900697120176,-1.18971792881149,-1.6876479803383,-1.51248939073632,-1.73240849135984,0.607906121944431,0.745268307984713,0.955674109367853,-2.01727247388875,-0.782901135761408,-1.11232282929608,-0.534477431910834,-0.605896283074098,-0.670503254077112,-0.855609905457672,-1.07082824412457,-1.08269154396099,-1.19127620196297,-1.45207415801586,-0.819688952811303,2.00673180406862,0.701931020612774,1.42271086339923,1.76594067734316,1.22661310015956,0.774231703398999,1.08443503245432,1.88611640826865,1.52240463004746,1.5534472922367,1.08776540340246,0.792601637553433,-1.61403439959873,1.42922393974833,-0.400743100001,0.0450760561716509,0.343382190222424,-0.473105123319555,0.896014898825626
"60-2012","60","2012",51366,"Kisii",0,-0.400743100001,0.0450760561716509,0.343382190222424,-0.473105123319555,0.896014898825626,NA,NA,NA,-0.484984197396098,NA,1.35280607155831,1.68578409683534,2.08143702576617,0.123188435242181,-0.118140014168974,-0.966688453600511,-0.277557659590011,-0.679242361547062,0.137275189663906,0.284782555998039,0.264337107001831,0.50501369675648,-0.0104724960787843,-0.140710428376169,0.144935910284036,-0.263523027367051,"Nyanza","Kisii","Kisii",0.717865184946295,1.12523378961724,1.3772278874836,1,0.277536712842026,-0.628968515601147,-1.01120708528982,-0.52175711703174,-0.677240148388005,-0.615484539252915,-0.658793339037392,-0.858843131611371,0.0314741052588936,-0.582412642052361,-0.526557157376214,-0.632892524553446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745491215863124,NA,2.3812371541131,1.22081966231991,-1.21670347823209,1.28277088420204,2.85848817590674,1.55867138514654,1.25087107826751,-1.01836913839927,2.0650035276123,1.85596037695607,0.162252155225633,0.646853271024467,0.354782386974037,0.843693814477939,0.319938522599201,0.0138055802496913,0.376808481552107,0.652187502407469,1.34349500574317,1.78910865944514,-0.399034856441802,0.549305604883849,0.212273863437393,-0.811981333766582,-0.131301639886023,-0.762832382807948,0.635864258539925,0.73409285264258,0.976104996943102,-0.412221658599574,-0.685805175352628,-1.08880753999229,-0.70938176149838,-0.582114994636129,-0.710516864858346,-0.853020213794247,-1.03991374854973,-0.626575568424842,0.256888862407744,1.01238390182692,-0.6923277517264,1.85276719067768,0.601138921924534,0.569016321890249,0.907063201081027,-0.322871867697152,0.830603957116086,1.13942736884888,1.54832891698198,1.61028320199634,0.548947000582458,0.772168098422997,0.547586926852376,-0.792015122591513,1.03039152364675,0.204035216110761,0.00152999668467774,0.303331421977624,0.229245279689082,0.650705739190485
"60-2013","60","2013",51366,"Kisii",0,0.204035216110761,0.00152999668467774,0.303331421977624,0.229245279689082,0.650705739190485,1.4519863794958,1.38270708682412,0.00072171383472556,5.03998920678877,-0.30652162312465,0.955954766114085,1.89357026199751,1.00227787652109,0.0552162296539018,0.0278861647537509,-0.803272781292144,-0.146684431361587,-0.426421830104715,0.673372885699132,0.607138149593846,0.927709070445465,0.549305604883849,-0.648138544889802,-1.08328359454321,-0.745162862486154,-1.05660947560651,"Nyanza","Kisii","Kisii",0.8353181814686,0.756443763326846,1.22549971065043,1,-0.77307617444913,-0.714223505228368,-1.0770498953404,-0.868385697487058,-0.901841205857711,-0.775538982377852,-0.829712988823425,-1.19448622642393,-0.776260687331443,-0.673319354122348,0.0841764447900653,-0.760253725638348,0.528671515515623,2.04582566978931,-0.412732400845078,-0.303173242742886,-0.150706871268627,1.98623515831636,1.68935073279444,0.399851446607299,0.84866891177272,-0.0188140338308064,0.952509415554121,1.77266048035766,-1.19095762278745,0.941053062439996,-0.400743100001,0.0450760561716509,0.343382190222424,-0.473105123319555,0.896014898825626,NA,NA,NA,-0.484984197396098,NA,1.35280607155831,1.68578409683534,2.08143702576617,0.123188435242181,-0.118140014168974,-0.966688453600511,-0.277557659590011,-0.679242361547062,0.137275189663906,0.284782555998039,0.264337107001831,0.50501369675648,-0.0104724960787843,-0.140710428376169,0.144935910284036,-0.263523027367051,0.717865184946295,1.12523378961724,1.3772278874836,0.277536712842026,-0.628968515601147,-1.01120708528982,-0.52175711703174,-0.677240148388005,-0.615484539252915,-0.658793339037392,-0.858843131611371,0.0314741052588936,-0.582412642052361,-0.526557157376214,-0.632892524553446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.745491215863124,NA,NA,NA,NA,NA,NA
"60-2014","60","2014",51366,"Kisii",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.288184472205316,1.00227787652109,3.86165974259753,-1.23555773114287,-1.60987577922447,-1.45541671364582,-1.26320282819379,1.87959270177839,0.0698788269341674,0.927709070445465,3.19205612315019,-0.228851279918174,-1.14063203991063,-0.622390617966127,-1.05102435977383,"Nyanza","Kisii","Kisii",0.792083949619898,0.599987388536982,1.04461012095434,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.204035216110761,0.00152999668467774,0.303331421977624,0.229245279689082,0.650705739190485,1.4519863794958,1.38270708682412,0.00072171383472556,5.03998920678877,-0.30652162312465,0.955954766114085,1.89357026199751,1.00227787652109,0.0552162296539018,0.0278861647537509,-0.803272781292144,-0.146684431361587,-0.426421830104715,0.673372885699132,0.607138149593846,0.927709070445465,0.549305604883849,-0.648138544889802,-1.08328359454321,-0.745162862486154,-1.05660947560651,0.8353181814686,0.756443763326846,1.22549971065043,-0.77307617444913,-0.714223505228368,-1.0770498953404,-0.868385697487058,-0.901841205857711,-0.775538982377852,-0.829712988823425,-1.19448622642393,-0.776260687331443,-0.673319354122348,0.0841764447900653,-0.760253725638348,0.528671515515623,2.04582566978931,-0.412732400845078,-0.303173242742886,-0.150706871268627,1.98623515831636,1.68935073279444,0.399851446607299,0.84866891177272,-0.0188140338308064,0.952509415554121,1.77266048035766,-1.19095762278745,0.941053062439996,NA,NA,NA,NA,NA
"61-1981","61","1981",51352,"Marsabit",1,0.687857869000171,1.17727360283294,1.42177618654354,0.334597840140377,-0.575840058985214,-0.752837070619568,-0.759628052220738,-0.243417617376201,-0.314985015728872,1.67575354361601,-0.763734224144228,-1.95047379350271,-1.3718722518181,-0.719666914052479,0.0659799505596788,0.754413787442098,0.289559662733158,-0.577564539119162,-0.666871354388933,-1.86425473464068,-1.28353080769998,-0.218420802657212,0.212273863437393,0.48203486939566,0.421173460454095,0.790946841841464,"Eastern","Marsabit","Marsabit",-0.850096290099934,-0.875172716624596,-0.794784057459502,0,0.0745560476766508,-0.676332398727381,-0.021213405600645,2.89046734928529,2.9163767711273,-0.587975181840816,-0.410182939348618,1.4641603930124,-0.105501899778279,-1.20818907862715,-1.09962436998158,-0.712139494117385,-0.641459546255497,-0.776353093481415,0.398277413588452,-0.264133357458243,0.0644993742670275,-1.05786654240631,-1.03276991873611,-0.410838532480708,-0.908902527204863,1.07303410927163,0.727082769140217,0.0167217203334214,0.199816413974324,-0.370307921701994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.803928644075508,-0.564568776645965,-0.31826732571362,-0.297517522567396,0.650705739190485
"61-1982","61","1982",51352,"Marsabit",1,-0.803928644075508,-0.564568776645965,-0.31826732571362,-0.297517522567396,0.650705739190485,-0.397220385117089,-1.22105408216886,-0.699601383672046,-0.102486038644838,2.03616721029613,-0.896017992625636,-0.911542967691837,-0.724376762271046,0.0688106707715578,0.0215372004527628,0.740795814749734,0.245935253323684,-0.515733430885979,-0.666871354388933,-0.789736089321318,-0.399034856441802,0.239262247992266,-0.455965215111139,-0.181148434724989,-0.376846128926075,0.24695655973919,"Eastern","Marsabit","Marsabit",-0.881945507561811,-0.763418163203264,-0.8006323971865,0,-0.765558372035598,-0.787637524074031,2.54195312851146,2.30851294356673,2.95072752109326,-0.798046638442297,-0.863378980447946,1.37141690628787,-0.691533261535254,0.123699958677299,-1.10500528277599,-0.811198206072309,-1.04176754107193,-1.04513202331672,-0.711525490373221,-0.849731636727879,-0.710243109661329,-1.56521682586009,-1.63768561907623,-0.985077267668046,-1.31900252963297,-0.368205439623585,0.0958881591812863,-0.187457205250792,0.28792106234121,-1.01801176545096,0.687857869000171,1.17727360283294,1.42177618654354,0.334597840140377,-0.575840058985214,-0.752837070619568,-0.759628052220738,-0.243417617376201,-0.314985015728872,1.67575354361601,-0.763734224144228,-1.95047379350271,-1.3718722518181,-0.719666914052479,0.0659799505596788,0.754413787442098,0.289559662733158,-0.577564539119162,-0.666871354388933,-1.86425473464068,-1.28353080769998,-0.218420802657212,0.212273863437393,0.48203486939566,0.421173460454095,0.790946841841464,-0.850096290099934,-0.875172716624596,-0.794784057459502,0.0745560476766508,-0.676332398727381,-0.021213405600645,2.89046734928529,2.9163767711273,-0.587975181840816,-0.410182939348618,1.4641603930124,-0.105501899778279,-1.20818907862715,-1.09962436998158,-0.712139494117385,-0.641459546255497,-0.776353093481415,0.398277413588452,-0.264133357458243,0.0644993742670275,-1.05786654240631,-1.03276991873611,-0.410838532480708,-0.908902527204863,1.07303410927163,0.727082769140217,0.0167217203334214,0.199816413974324,-0.370307921701994,-0.723291535260607,-1.00002937151569,-0.815654569186197,-0.332635042717828,0.896014898825626
"61-1983","61","1983",51352,"Marsabit",1,-0.723291535260607,-1.00002937151569,-0.815654569186197,-0.332635042717828,0.896014898825626,NA,NA,NA,-0.484984197396098,NA,-0.763734224144228,0.0234947755379451,-0.292713102573013,-0.203078151581558,-0.187978621479843,0.324923879452159,0.027813206276311,-0.68199041080187,-0.39882250637132,0.0698788269341674,-0.177910868627258,0.416429880501742,-0.346775823191444,-0.107624786818044,-0.223380823276042,0.436850498050046,"Eastern","Marsabit","Marsabit",-0.920279859800993,-0.707540886492598,-0.815290074839809,0,-0.316369677827036,-0.756851000041979,1.89293114372711,2.03820625238598,2.78690086740947,-0.790544086420815,-0.847840830467398,1.22346896317971,-0.790381924964141,-0.161704835030797,-1.06733889321508,-0.655534515857428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181788400117073,NA,-0.803928644075508,-0.564568776645965,-0.31826732571362,-0.297517522567396,0.650705739190485,-0.397220385117089,-1.22105408216886,-0.699601383672046,-0.102486038644838,2.03616721029613,-0.896017992625636,-0.911542967691837,-0.724376762271046,0.0688106707715578,0.0215372004527628,0.740795814749734,0.245935253323684,-0.515733430885979,-0.666871354388933,-0.789736089321318,-0.399034856441802,0.239262247992266,-0.455965215111139,-0.181148434724989,-0.376846128926075,0.24695655973919,-0.881945507561811,-0.763418163203264,-0.8006323971865,-0.765558372035598,-0.787637524074031,2.54195312851146,2.30851294356673,2.95072752109326,-0.798046638442297,-0.863378980447946,1.37141690628787,-0.691533261535254,0.123699958677299,-1.10500528277599,-0.811198206072309,-1.04176754107193,-1.04513202331672,-0.711525490373221,-0.849731636727879,-0.710243109661329,-1.56521682586009,-1.63768561907623,-0.985077267668046,-1.31900252963297,-0.368205439623585,0.0958881591812863,-0.187457205250792,0.28792106234121,-1.01801176545096,-0.763610089668058,-0.956483312028717,-0.770732761560273,-0.437987603169123,0.160087419920206
"61-1984","61","1984",51352,"Marsabit",1,-0.763610089668058,-0.956483312028717,-0.770732761560273,-0.437987603169123,0.160087419920206,NA,NA,NA,-0.484984197396098,NA,0.0299683867442242,0.646853271024467,-0.292713102573013,-0.203078151581558,-0.0483014068581058,-0.190464010135768,-0.0594356125426381,-0.947177163890853,-0.130773658353707,0.177330691466103,-0.399034856441802,-0.115073017026684,0.255949620205271,0.170294602270211,0.298401215934069,0.663606200856538,"Eastern","Marsabit","Marsabit",-0.84338057275277,-0.595786333071266,-0.771862101249906,0,0.0783149488834168,-0.771060164979849,1.18982399354407,1.29088775323919,1.7722325607228,-0.788043235746988,-0.752022238920683,1.20580353713694,-0.543260266391923,-0.569727984554224,-1.06733889321508,-0.748932729986357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0319307964164626,NA,-0.723291535260607,-1.00002937151569,-0.815654569186197,-0.332635042717828,0.896014898825626,NA,NA,NA,-0.484984197396098,NA,-0.763734224144228,0.0234947755379451,-0.292713102573013,-0.203078151581558,-0.187978621479843,0.324923879452159,0.027813206276311,-0.68199041080187,-0.39882250637132,0.0698788269341674,-0.177910868627258,0.416429880501742,-0.346775823191444,-0.107624786818044,-0.223380823276042,0.436850498050046,-0.920279859800993,-0.707540886492598,-0.815290074839809,-0.316369677827036,-0.756851000041979,1.89293114372711,2.03820625238598,2.78690086740947,-0.790544086420815,-0.847840830467398,1.22346896317971,-0.790381924964141,-0.161704835030797,-1.06733889321508,-0.655534515857428,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.181788400117073,NA,0.365309433740564,0.959543305398073,1.44098973076909,-0.473105123319555,-1.55707669752577
"61-1985","61","1985",51352,"Marsabit",1,0.365309433740564,0.959543305398073,1.44098973076909,-0.473105123319555,-1.55707669752577,-0.397220385117089,-0.364120026550919,0.167739814063259,-0.484984197396098,0.0538920435554711,0.294535923707042,0.439067105862293,-0.508544932422029,-0.529344738405298,0.345334379803153,-0.193606619218621,0.158686434504734,-0.653135893626385,0.137275189663906,0.177330691466103,-0.177910868627258,-0.247948741408791,0.566047493257204,0.000454975605166628,0.359787338194082,0.360892922725703,"Eastern","Marsabit","Marsabit",-0.807236754927255,-0.204645396096606,-0.718726178339871,0,-0.023175383699271,-0.688173369508939,0.677190686721646,0.457707128658516,0.49068535045447,-0.735525371596618,-0.718356247296161,0.726628855726905,-0.48677531586113,-0.356202916668907,-0.763317320330542,-0.570627048467494,-0.210358628760873,-0.507574163646108,0.867809411418391,0.204345265957465,0.624035612659728,-0.465957878376906,-0.427854218395984,-0.0730510411940383,-0.352338238195296,0.723642703478847,0.140973488464068,-0.391636130835005,-0.279089050911027,-0.0544326481495439,-0.763610089668058,-0.956483312028717,-0.770732761560273,-0.437987603169123,0.160087419920206,NA,NA,NA,-0.484984197396098,NA,0.0299683867442242,0.646853271024467,-0.292713102573013,-0.203078151581558,-0.0483014068581058,-0.190464010135768,-0.0594356125426381,-0.947177163890853,-0.130773658353707,0.177330691466103,-0.399034856441802,-0.115073017026684,0.255949620205271,0.170294602270211,0.298401215934069,0.663606200856538,-0.84338057275277,-0.595786333071266,-0.771862101249906,0.0783149488834168,-0.771060164979849,1.18982399354407,1.29088775323919,1.7722325607228,-0.788043235746988,-0.752022238920683,1.20580353713694,-0.543260266391923,-0.569727984554224,-1.06733889321508,-0.748932729986357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0319307964164626,NA,-0.158831773556296,0.698266948476238,1.14006774233519,-0.473105123319555,-0.821149218620354
"61-1986","61","1986",51352,"Marsabit",1,-0.158831773556296,0.698266948476238,1.14006774233519,-0.473105123319555,-0.821149218620354,-1.21513876177279,-1.35289009072547,-0.816295933178737,-0.484984197396098,0.774719376915712,0.0299683867442242,-0.184291389624229,-0.724376762271046,-0.678883590699512,1.13895491742666,0.509290278979548,0.987550213284751,0.135554242503544,0.137275189663906,0.284782555998039,-0.399034856441802,-0.233184772033002,0.596620522994719,0.0114835227912085,0.421173460454095,0.0626477372610068,"Eastern","Marsabit","Marsabit",-0.791038329394609,-0.204645396096606,-0.707559826921572,0,-0.011898680078972,-0.247689256434961,0.909992050829076,-0.219649638653252,-0.143482341224702,-0.247859490200324,-0.231494214572312,0.123796192017505,-0.0885564146190411,0.294942834902157,-0.0476559186731403,-0.146089711517819,-1.22652507714106,-1.2467162206932,-0.882264398675018,-1.31821026014359,-1.05457310251838,-1.45247231842592,-1.417716273498,-1.25530726069738,-1.31900252963297,-0.455553291071779,-0.535306450777643,-0.92250133735396,-0.00169025704300966,-1.22859528115259,0.365309433740564,0.959543305398073,1.44098973076909,-0.473105123319555,-1.55707669752577,-0.397220385117089,-0.364120026550919,0.167739814063259,-0.484984197396098,0.0538920435554711,0.294535923707042,0.439067105862293,-0.508544932422029,-0.529344738405298,0.345334379803153,-0.193606619218621,0.158686434504734,-0.653135893626385,0.137275189663906,0.177330691466103,-0.177910868627258,-0.247948741408791,0.566047493257204,0.000454975605166628,0.359787338194082,0.360892922725703,-0.807236754927255,-0.204645396096606,-0.718726178339871,-0.023175383699271,-0.688173369508939,0.677190686721646,0.457707128658516,0.49068535045447,-0.735525371596618,-0.718356247296161,0.726628855726905,-0.48677531586113,-0.356202916668907,-0.763317320330542,-0.570627048467494,-0.210358628760873,-0.507574163646108,0.867809411418391,0.204345265957465,0.624035612659728,-0.465957878376906,-0.427854218395984,-0.0730510411940383,-0.352338238195296,0.723642703478847,0.140973488464068,-0.391636130835005,-0.279089050911027,-0.0544326481495439,-0.642654426445705,-0.346838479211103,-0.080668849234337,-0.473105123319555,-0.575840058985214
"61-1987","61","1987",51352,"Marsabit",1,-0.642654426445705,-0.346838479211103,-0.080668849234337,-0.473105123319555,-0.575840058985214,0.0295196374858846,-0.397079028690071,0.135333317003991,-0.484984197396098,0.0538920435554711,0.42681969218845,-0.495970637367489,-0.292713102573013,-0.325428121640461,2.09129956257487,0.879070614395276,1.77278958265529,0.885771689066159,0.539348461690326,0.0698788269341674,0.264337107001831,0.254026217368056,1.35221111507901,0.328370445270144,1.24988611096427,-0.243416610369431,"Eastern","Marsabit","Marsabit",-0.808014971100532,-0.204645396096606,-0.719271237709894,0,-0.0870767042142962,0.325413729392472,0.453795438335728,-0.70938176149838,-0.32844791796446,0.647445051029796,1.47252289996116,-0.39291751973341,0.908402962249451,0.730449409004881,0.867099256377674,0.286938372170849,-0.48749493286456,-0.104405768893148,-0.540786582071426,-0.615492325020024,-0.538078113232806,-0.465957878376906,-0.565335059382375,-0.647289776381377,-0.410923952827882,-0.455553291071779,0.0508028298985066,0.220900645917635,0.571426118967329,-0.424549130291808,-0.158831773556296,0.698266948476238,1.14006774233519,-0.473105123319555,-0.821149218620354,-1.21513876177279,-1.35289009072547,-0.816295933178737,-0.484984197396098,0.774719376915712,0.0299683867442242,-0.184291389624229,-0.724376762271046,-0.678883590699512,1.13895491742666,0.509290278979548,0.987550213284751,0.135554242503544,0.137275189663906,0.284782555998039,-0.399034856441802,-0.233184772033002,0.596620522994719,0.0114835227912085,0.421173460454095,0.0626477372610068,-0.791038329394609,-0.204645396096606,-0.707559826921572,-0.011898680078972,-0.247689256434961,0.909992050829076,-0.219649638653252,-0.143482341224702,-0.247859490200324,-0.231494214572312,0.123796192017505,-0.0885564146190411,0.294942834902157,-0.0476559186731403,-0.146089711517819,-1.22652507714106,-1.2467162206932,-0.882264398675018,-1.31821026014359,-1.05457310251838,-1.45247231842592,-1.417716273498,-1.25530726069738,-1.31900252963297,-0.455553291071779,-0.535306450777643,-0.92250133735396,-0.00169025704300966,-1.22859528115259,-0.965202861705312,-1.13066754997661,-0.970715989485319,-0.473105123319555,-0.0852217397149342
"61-1988","61","1988",51352,"Marsabit",1,-0.965202861705312,-1.13066754997661,-0.970715989485319,-0.473105123319555,-0.0852217397149342,NA,NA,NA,-0.484984197396098,NA,0.955954766114085,-1.43100838059727,-0.940208592120063,-0.189483710463902,2.2881174559055,0.578427678802318,1.86003840147424,0.958594994318574,0.807397309707939,-1.326995411981,-0.841282832070892,0.445957819253322,1.9986123152436,0.598202233088634,1.8637473335644,-0.415438178015735,"Eastern","Marsabit","Marsabit",-0.802682749172525,-0.338750860202204,-0.727933262292955,0,-0.0701616487838487,0.533814815147903,-0.768999605460875,-0.865205618767284,-0.611181013838091,0.972555638627326,2.39704282380379,-0.752850575354773,1.64411944291303,-0.223014012938462,0.93705112270509,0.470904551515708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5440933237644,NA,-0.642654426445705,-0.346838479211103,-0.080668849234337,-0.473105123319555,-0.575840058985214,0.0295196374858846,-0.397079028690071,0.135333317003991,-0.484984197396098,0.0538920435554711,0.42681969218845,-0.495970637367489,-0.292713102573013,-0.325428121640461,2.09129956257487,0.879070614395276,1.77278958265529,0.885771689066159,0.539348461690326,0.0698788269341674,0.264337107001831,0.254026217368056,1.35221111507901,0.328370445270144,1.24988611096427,-0.243416610369431,-0.808014971100532,-0.204645396096606,-0.719271237709894,-0.0870767042142962,0.325413729392472,0.453795438335728,-0.70938176149838,-0.32844791796446,0.647445051029796,1.47252289996116,-0.39291751973341,0.908402962249451,0.730449409004881,0.867099256377674,0.286938372170849,-0.48749493286456,-0.104405768893148,-0.540786582071426,-0.615492325020024,-0.538078113232806,-0.465957878376906,-0.565335059382375,-0.647289776381377,-0.410923952827882,-0.455553291071779,0.0508028298985066,0.220900645917635,0.571426118967329,-0.424549130291808,-0.602335872038254,-0.564568776645965,-0.290935382519533,-0.473105123319555,-0.575840058985214
