Lon;Lat;1980-1981;1981-1982;1982-1983;1983-1984;1984-1985;1985-1986;1986-1987;1987-1988;1988-1989;1989-1990;1990-1991;1991-1992;1992-1993;1993-1994;1994-1995;1995-1996;1996-1997;1997-1998;1998-1999;1999-2000;2000-2001;2001-2002;2002-2003;2003-2004;2004-2005;2005-2006;2006-2007;2007-2008;2008-2009;2009-2010;2010-2011;2011-2012;2012-2013
21.5;-7.5;24.5013539379841;24.707392050854;24.6391977001759;24.3247696314232;24.5951053666822;24.4183698607977;24.5034246227121;25.0613255415295;24.2212651986729;24.5923844221493;24.6104557904745;24.7253940780087;24.3544395827747;24.7461078443749;24.7927516395339;24.6394841876129;24.8597166888086;25.4203754451016;24.7056979847877;24.5052564421232;24.4248621501745;25.0491899778941;24.3866175122963;24.7683746193897;25.1934667203264;24.6841936553998;24.6939983699819;23.9144048771943;24.3929081264561;24.9517814827869;24.6955683728767;24.3715929800512;24.9463831800814
22.5;-7.5;24.2019211438268;24.3954171694119;24.2981436574906;23.9868476525397;24.2258909866521;24.0518527978303;24.1766653853023;24.7185115642194;23.8890853739439;24.2694367577097;24.2945675950671;24.4053904807979;24.0274252617798;24.4229635699181;24.4447760241027;24.3238518284863;24.5766731678981;25.0871432634879;24.3652256238223;24.1791915968353;24.0924116120089;24.7207997929181;24.0199833779742;24.4258401870264;24.8780443298421;24.3976070655671;24.3786676742525;23.5662488479452;24.0512460181694;24.6183731514394;24.3446307640873;24.0421767485072;24.5635550809182
23.5;-7.5;24.1460558239545;24.3155302457552;24.190672936793;23.8985171970387;24.0898493278546;23.9199677390241;24.0755856481322;24.6173369178569;23.7947398378555;24.1904856733272;24.2146968515858;24.3134149784869;23.9390783990653;24.3375750972463;24.333994734756;24.2492921404589;24.5215032456269;24.9876412171372;24.2691165657694;24.0929418281891;24.0028778741771;24.6315083226169;23.8933996832008;24.3287379605787;24.808932715563;24.3577766080929;24.29931500882;23.465244727713;23.9543394297387;24.5267624591412;24.2368312158742;23.9609126676831;24.4234515516737
24.5;-7.5;24.0110798831364;24.1735007632869;24.0300854518191;23.7555622072901;23.9046031124327;23.7314715029206;23.9146276769551;24.4644884939011;23.6531030938444;24.0295823071623;24.0834254898939;24.1519873677956;23.7824403556207;24.1956109503632;24.1641615140994;24.1204668422563;24.3963115258874;24.8111888274498;24.1255895120532;23.953009188908;23.8467501880298;24.4915402791985;23.7148626589441;24.1698953749363;24.6643368092386;24.2886315781641;24.159228398286;23.3181997835;23.7835947136871;24.3669586746185;24.0588753657533;23.8158993622329;24.2078845539529
25.5;-7.5;23.9195490274783;24.0809244372735;23.9154568496288;23.6561710890891;23.7696210392495;23.5951884688277;23.8034689909814;24.3572527402528;23.5502862710266;23.910132350038;23.9992926303645;24.0403252753142;23.6708197480497;24.1044807426406;24.034041065692;24.0428970135205;24.3149938512606;24.6796202604201;24.0335150420676;23.8631212526116;23.7379280223337;24.4012389526649;23.5938871026418;24.0660849354151;24.573379733088;24.2768290543719;24.0718799633087;23.2259430811318;23.6596733809469;24.2496924238576;23.9397211472483;23.7248183765952;24.0455768160672
26.5;-7.5;24.0445869838369;24.2143978589121;24.0199247833442;23.7706192714287;23.8600970296455;23.6880000141669;23.9178847485816;24.466992860062;23.6527604977293;24.0039960549285;24.1360545139555;24.1553531116424;23.7781270254854;24.2409955052183;24.1120987450563;24.1928792247444;24.452033468817;24.7674523603173;24.1687472186021;23.9980290091566;23.8522879702505;24.5356869038174;23.7118401565604;24.1979341761812;24.7173436795615;24.5022266656672;24.2157539938444;23.3673685873487;23.7580790591713;24.3465911466014;24.063660895648;23.8686735587;24.1184741967386
27.5;-7.5;24.4010808182276;24.5848204237255;24.3807353265788;24.151803634015;24.2077541478489;24.0407817941671;24.2725790797088;24.8238209388003;24.0118040231557;24.3516041271307;24.5009443447874;24.5228144771068;24.1248441209261;24.6147696027471;24.4430257264489;24.5909917371461;24.8436149161841;25.0973797680984;24.5471492291295;24.3756074382557;24.2155084848496;24.9034520775197;24.0958378706978;24.5925385449489;25.1148505900158;24.9764223306051;24.5847192590923;23.7876435045479;24.1236116274907;24.7171008865922;24.4525918962912;24.2565448100887;24.4758353753356
28.5;-7.5;23.2820676810679;23.4813393142975;23.2736114398627;23.0690956424942;23.090000284407;22.9317118259131;23.1531651420365;23.7123326020407;22.9010628810981;23.2342722793653;23.3892468794405;23.4240990855014;22.9974434503078;23.5160763975358;23.3082892059497;23.5185849500344;23.7666004689175;23.956111512239;23.4557592991796;23.2808029310971;23.1098095791179;23.7950855988835;23.0224192721608;23.5245381817888;24.0439012523454;23.9832167921522;23.4730312769905;22.7527182136708;23.029642154171;23.6235296237231;23.3826111936891;23.1727719538097;23.3800845925983
29.5;-7.5;20.141499243573;20.3602368067438;20.1429404443601;19.9685314699497;19.9659364554688;19.8276770165808;20.0035048843474;20.597336540192;19.7548160266136;20.1154393490076;20.2650119742509;20.3248644093652;19.8474036437296;20.4055977487108;20.1693594768326;20.4217371543261;20.6719063106428;20.7994983361517;20.3532618444776;20.1611105880364;19.9874051870052;20.6548317726246;19.9702129909196;20.456762422457;20.9448484088279;20.9866211138215;20.3280452230567;19.7366425374642;19.9467415911667;20.4947297904374;20.3287890429255;20.0817411481454;20.2989269673804
30.5;-7.5;23.4498547428482;23.6886667527238;23.472731916848;23.3259117092398;23.2904824876734;23.1809562383102;23.3251812745623;23.9373778312574;23.0755816111853;23.4546790879187;23.5970412331817;23.6776055186285;23.1574175727124;23.7470797567045;23.4997040207631;23.7786540870651;24.0186851869611;24.0980898752351;23.7143537451994;23.499719093368;23.3192453175312;23.9695116032483;23.3979053533058;23.8479453713132;24.286781967331;24.419377483913;23.6021685488922;23.166592224276;23.3401159601968;23.8176574189891;23.7315313580835;23.4527774560647;23.6860565008852
31.5;-7.5;22.6740004048365;22.9407486297781;22.7375243062491;22.6095950831786;22.5300492866062;22.4657602133012;22.5927831336042;23.2008552721579;22.3306263979194;22.7260283355916;22.860136212174;22.9505887095389;22.3943084132049;23.014882481348;22.7735292395874;23.0572253126057;23.273595344155;23.3258280059282;23.0134816248189;22.7650048358117;22.5723776360334;23.2136381941612;22.7794910331441;23.1663261637286;23.5365966235461;23.7555804167782;22.7707509969637;22.5106236798017;22.6765568986728;23.0671301803713;23.0648388923095;22.7545635893615;23.0075173004438
32.5;-7.5;22.8233993079483;23.1043080734908;22.9325335153205;22.8141361531455;22.6661084082315;22.6675185919995;22.7965878159784;23.3982276126356;22.5414467905431;22.904721444158;23.0565358394588;23.138398997992;22.5528962169723;23.2115105752703;22.9574500229414;23.2269190554711;23.4397837169172;23.4309844346954;23.2258162349162;22.9473157455951;22.7669615646457;23.3732378389792;23.0838680493482;23.3980553068012;23.6923062323419;23.9609439197805;22.9042823116492;22.7676483411138;22.9845821441939;23.2703667644491;23.2776114342704;22.9819966717598;23.2073679750358
33.5;-7.5;21.9787586149376;22.2696810244265;22.1284525971143;22.0224520429267;21.8050349509077;21.8674686827293;22.0109242477923;22.6133050527933;21.7623179635739;22.0827999485217;22.2518637562935;22.3250872725494;21.715038179031;22.4098021031823;22.14426690644;22.3910552077072;22.6076641337752;22.5253329323963;22.4400683756109;22.1295892672497;21.9712440603295;22.5350149678126;22.3873041036186;22.622682697786;22.844635902904;23.163136157724;22.0419172392029;22.0007549504981;22.3034141318972;22.4828511337074;22.4809449480752;22.2161060844986;22.4119378364578
34.5;-7.5;23.103920783213;23.4006289625694;23.2781988517228;23.198521297168;22.9185605654493;23.0180879175602;23.2045861050195;23.8296178015542;22.9522086201622;23.2198978316635;23.3937911186185;23.4676575311239;22.8434838565862;23.5643589541362;23.2979660540599;23.5091691869642;23.7400334864665;23.5647027706152;23.6137578168393;23.2678707813592;23.1457544365785;23.6574680600584;23.6401177594492;23.7845016985806;23.9445019109966;24.3300905098402;23.1322114868601;23.1281842330294;23.587387522071;23.6667397500612;23.6286327366559;23.4242920114715;23.6020642682682
35.5;-7.5;23.0692727759834;23.3722004560372;23.2653723970404;23.2045139718847;22.887682267883;23.0224348003285;23.2674857316907;23.8745691178219;22.9955521467561;23.2052677405466;23.3659701176195;23.4606771491051;22.8339177887275;23.5656914101443;23.2965732927045;23.4776145037317;23.7093920321895;23.4871901175785;23.6187529436237;23.2497830394696;23.1787189646895;23.6413109667438;23.6911959445493;23.7878916048511;23.8931925150944;24.3091979097309;23.1298712359468;23.1364912730724;23.6974276915515;23.7267580411735;23.6613983271316;23.4864170507768;23.684408402064
36.5;-7.5;23.235183725035;23.545642959136;23.4542400691643;23.405949431698;23.0680361654876;23.2383469775636;23.5500065734081;24.1113958010078;23.2438531414398;23.398333675136;23.536132129514;23.661415592329;23.0401047972072;23.7727745698553;23.5017550795983;23.654959236217;23.8755758406958;23.6408108261575;23.8179345767264;23.4374153417156;23.4257722174043;23.8415807929289;23.9191651839742;23.9933843873925;24.0472767234852;24.4693010572324;23.3743106639345;23.3736238174275;23.9975183530855;24.0150707585137;23.925222450069;23.7558885860903;23.9993724544164
37.5;-7.5;25.7124510033844;26.0326985165293;25.9803707251878;25.912559526629;25.5848408028826;25.7885774086597;26.1767480244072;26.6381763990795;25.7532272878216;25.921051476724;26.0610760594027;26.1771164114277;25.5774997867622;26.2954387135834;26.0555166897593;26.1719547088635;26.3146511536133;26.1849912525408;26.2838579403732;25.9558552144238;26.0036944121028;26.382710178187;26.4426203488224;26.5144658278409;26.5202391975646;26.8516548385797;26.0516048299128;26.0039233998306;26.5763876082857;26.7035877522245;26.5523384912554;26.32358633993;26.6337826422283
38.5;-7.5;26.7012190696947;27.036656936078;27.0231334154755;26.9247887868037;26.6215754246523;26.8434580483494;27.296829280391;27.6611224270166;26.750320200028;26.9615259668531;27.1196521707519;27.2042010168715;26.636326301564;27.3288449995286;27.1070216832162;27.1984907151925;27.2578074494172;27.2614559561876;27.2421986175814;26.9893683020453;27.0910954446555;27.434078833994;27.4865964416435;27.5484583715455;27.5223299946078;27.7217225395041;27.2236159557917;27.1205480017145;27.6582013710893;27.8930669584731;27.6504685180876;27.3829460122872;27.7337995714963
39.5;-7.5;26.6998163387998;27.0540277719406;27.0762573216279;26.9349220100118;26.6785245678326;26.8889134867375;27.3908908532953;27.67123375888;26.7237794924256;27.0132153994739;27.2147024692356;27.2372154114473;26.7157275334741;27.3647986039785;27.1382480157017;27.2268031332845;27.2012199393146;27.3675871571772;27.178004627899;27.0315964103223;27.1800832629158;27.4840890091404;27.5491236321101;27.5921403406152;27.5616566514197;27.5642486477864;27.3636264076535;27.1992338892592;27.7383007691446;28.0612063886825;27.6840706843944;27.4203888104486;27.7678838699837
40.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
41.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
42.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
43.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
44.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
45.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
46.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
47.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
48.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
49.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
50.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
51.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
52.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
53.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
54.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
55.5;-7.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
19.5;-6.5;24.5487676580887;24.7203283159476;24.6860548460928;24.4390313919517;24.6791223760408;24.5485535787321;24.5562005546609;25.1252619527698;24.2996446948887;24.6728270822908;24.6281044859398;24.7730975323344;24.4251838586022;24.8574294772678;24.8228480994272;24.6567017753224;24.7895258918768;25.4241175298633;24.8542969873242;24.5934390487923;24.5150832434986;25.1093005907778;24.5544554770586;24.9138258699973;25.3193244191276;24.7475734979815;24.7909292239123;24.1470549518969;24.609741070185;25.1222020441113;24.8632898081531;24.5242467449617;25.0899176117945
20.5;-6.5;24.8887098784569;25.0753304293283;25.0335895737868;24.7291785081193;24.9948340396724;24.8623663802135;24.9070655491298;25.4353049001427;24.633968021475;24.9972405493756;24.9642197911495;25.1147825961237;24.7446240556355;25.1529525448645;25.1406386252186;24.9785929176514;25.1722618503474;25.7560699734788;25.1334365229532;24.9054512277302;24.8193653840225;25.4291648536327;24.841866871928;25.2223276698382;25.6150072625887;25.0823782063192;25.1147799957409;24.418273233778;24.8919672001931;25.4106841388777;25.137825681615;24.814619655614;25.3554504842978
21.5;-6.5;24.769870634517;24.9500150164733;24.8778334695457;24.5540163859552;24.8175680921669;24.6931224824569;24.7857138045071;25.2721218761728;24.4770835474707;24.8459308109231;24.8327681542832;24.979267165986;24.5934870708094;24.9964385056346;24.9825161533023;24.8430942220097;25.0866935878153;25.6127238550075;24.9616486845221;24.7587734947975;24.6630237131062;25.2845499248392;24.6593380338118;25.0589661954068;25.4590392127418;24.9636353927378;24.9835340266914;24.2359314299127;24.7175609872697;25.2533085506952;24.9593717144024;24.6416691390434;25.1486826636733
22.5;-6.5;24.4321168426956;24.5868417942387;24.4746348731844;24.1710561060962;24.400098122033;24.2981811346132;24.4196254620712;24.8842617632831;24.0769698644047;24.4685350890875;24.4710949867913;24.5984627167883;24.2109229812107;24.6133640309525;24.59465436011;24.4859661251673;24.7646649702373;25.2368011335627;24.5686050537963;24.3880555116765;24.2891834097848;24.9138223381206;24.2473319425442;24.6775004271866;25.0875448213409;24.62731398189;24.6190861987544;23.8338420604549;24.3170637977617;24.8716509869389;24.5640099639186;24.2548514148602;24.7186339327139
23.5;-6.5;24.6039027083437;24.7519507001808;24.6186629087372;24.3245433648231;24.5152562402219;24.4083481889863;24.5589051953527;25.0318003823787;24.2160250357439;24.6225146454238;24.6408210349654;24.7353578989287;24.3523129382283;24.7712299620968;24.7308947012176;24.6578297407107;24.952984566698;25.3804169403348;24.7250401765865;24.5481415355484;24.443416661644;25.0711198195202;24.3597588818369;24.8274073280557;25.258940374706;24.8363652699141;24.7807120094907;23.9758481570212;24.4530967730225;25.0169259589044;24.7074077238462;24.4180765262585;24.8258432950671
24.5;-6.5;24.5089358521042;24.6618910855435;24.5114538852896;24.2276371620334;24.3839645419125;24.2676364885673;24.4449592662571;24.9306667595949;24.1094995846583;24.5059840600995;24.5598083000143;24.6129024470927;24.2379401597136;24.6807944593045;24.6159848948502;24.5790201016941;24.8796297310452;25.2577997490938;24.6368569937831;24.4570981097698;24.3399964494434;24.9804104826095;24.2255400340188;24.7217505520306;25.1679310025084;24.815727548084;24.6930022954961;23.8780538032641;24.3251659452089;24.9016887737691;24.5874563866771;24.3287225138114;24.6699220440965
25.5;-6.5;24.3453218988258;24.5005811093488;24.3207636865107;24.0645693027379;24.1890015373835;24.0634237138585;24.2689913987498;24.7592521552098;23.9238139330461;24.3082840844047;24.4080106509737;24.4259765636217;24.0645274701451;24.5229155687004;24.4237319448637;24.4349976040331;24.734387476747;25.0578093248737;24.4852514517018;24.3058789050324;24.1651739162306;24.8220353508547;24.0374250557481;24.5585156414713;25.0168477885673;24.7380634723594;24.5477025769804;23.7252560579899;24.127731600065;24.7061197996897;24.3952671007437;24.1837445486062;24.4469135034533
26.5;-6.5;24.4984431334996;24.6629149356074;24.4505959055195;24.2065323062567;24.3102691465606;24.1851164043784;24.4041663436321;24.9054620661213;24.0518259801185;24.4268601885792;24.5783368134916;24.5611633953379;24.1992901656764;24.6873229814356;24.5374466280823;24.6107810103828;24.9026357048988;25.1698961976665;24.6494440278243;24.4717944039282;24.3049438002054;24.9815760754908;24.1861674038918;24.723001615984;25.1893912757446;25.0008217895885;24.7219319087428;23.8996151338988;24.2516864895166;24.8346148804342;24.5408510770802;24.3576706279003;24.5543809202161
27.5;-6.5;24.5871571417205;24.7661006006893;24.5342919427139;24.3055547203384;24.3837816757764;24.2608338811097;24.4738371508766;25.0004189540454;24.1377986731349;24.4958155124581;24.685740934383;24.6429680828959;24.2714925273309;24.7905568341574;24.5999785481324;24.7304954618124;25.0195568199346;25.2230010546595;24.7538330944192;24.5792470436665;24.3878488908266;25.0747667364981;24.2953980426575;24.8426712107873;25.3077612784678;25.2157112324149;24.8260502639319;24.0440802967247;24.3342439727448;24.9325716901458;24.6428643122257;24.4725340793082;24.6361853175261
28.5;-6.5;23.2681681610398;23.4598466592142;23.2190955418756;23.0041796191763;23.0503979718692;22.9285643559952;23.1335063896162;23.6718193018412;22.805292181512;23.1581911097158;23.3679692061301;23.3170182100177;22.9295875335696;23.4887105858404;23.256679260091;23.4342057295373;23.7142134839336;23.8694676617442;23.4478730322885;23.2616752963157;23.0615803452636;23.7488908039529;23.012956308508;23.5546329224538;24.0272692438154;24.0142712313861;23.5111924369083;22.7883459453425;23.0143118382913;23.6205668120932;23.3335964376194;23.1536653880246;23.3370259940083
29.5;-6.5;22.9970121975735;23.2083909356056;22.9548213978175;22.7662371099948;22.7829266111878;22.6690878146584;22.8399608420249;23.4103697196891;22.519188363738;22.8922692175019;23.1050326060849;23.0669249200842;22.6410014268534;23.244636833;22.9774376450127;23.1911516195886;23.4691967424491;23.5690710559631;23.2007036766877;23.0001298459781;22.7948291893961;23.4662884969244;22.8185974475071;23.3406740411991;23.7905089642934;23.8703906666731;23.2217694352647;22.6193457158496;22.7783001810658;23.349745007361;23.1105450329187;22.8995788796242;23.1237855585251
30.5;-6.5;23.1145135343169;23.3697713371278;23.1049145716601;22.9417624134095;22.9130921063249;22.8246569053096;22.9660568508322;23.553827544257;22.6425756520872;23.0466634090427;23.2433948634889;23.2240979360325;22.7561162800892;23.4081733130855;23.119980740888;23.3572837743715;23.6184137147125;23.675411030251;23.3690509608138;23.1525840517709;22.9285236880091;23.5898012213401;23.0655750539256;23.5422701770491;23.9349595297494;24.1096845049268;23.2794052041801;22.851107854391;22.9729215430728;23.4812187604668;23.3052098957315;23.053376567765;23.3354894710336
31.5;-6.5;22.9510869809611;23.2426910414053;22.9825318175481;22.8419859673996;22.7581186904527;22.7171204769216;22.8249619852056;23.4229545697132;22.514886021213;22.9241661068889;23.1085395769608;23.1077494660756;22.6004412612714;23.2889479971177;22.9965903824403;23.2374995359604;23.4851498658542;23.5083512816333;23.2691628537218;23.0310400751129;22.7854248108739;23.4334976092278;23.0571227121457;23.4651610157629;23.7934438631036;24.0490148124633;23.0267858016273;22.7976053902304;22.9220377060068;23.3370064911074;23.2475402789723;22.9482318504657;23.2918229887242
32.5;-6.5;23.4580678491416;23.7724773737674;23.5289054277921;23.4070711620801;23.2545011443582;23.275735961969;23.3633019067194;23.9759600709257;23.0827696678474;23.456797642641;23.642927951846;23.6558084991847;23.1103445218011;23.8412202926363;23.5315095557227;23.7662833869493;24.0176641660113;23.9766071608833;23.8296583354381;23.5689031579824;23.321142990381;23.9383777759017;23.7150657052957;24.0462047330643;24.3116440276339;24.6199279518665;23.4656706903792;23.4025114165324;23.5784275402842;23.8777099554117;23.8326748589906;23.5193206303864;23.8934559235196
33.5;-6.5;22.6721038468832;22.9887607632679;22.7610091450112;22.6597472866239;22.4468502157475;22.5178517699421;22.6448769380369;23.2685940065307;22.3751117440272;22.6810954138944;22.8646949780005;22.8917265111514;22.3111108353587;23.0905506531337;22.7665790542474;22.9892140890108;23.2494711107191;23.1043125364186;23.0901700788239;22.7811654867653;22.5626946573458;23.1353897575333;23.0627589836003;23.3219587886859;23.5411054214237;23.8739087615792;22.6273081529333;22.6754552004076;22.9675248831727;23.1158526405528;23.091603443711;22.8335949620944;23.1721785431318
34.5;-6.5;23.1913584771817;23.5102212418429;23.2922154823574;23.2252094630111;22.9525579073349;23.0615630327858;23.2482732169632;23.8847752490209;22.9787753302154;23.2091133849824;23.3931687735738;23.4331948943334;22.825237626902;23.6372968168906;23.3093499765654;23.5111557593845;23.7793383821077;23.5264724270686;23.6551154150927;23.2978841078956;23.1319939612595;23.6473271437936;23.7013967776988;23.8825812288331;24.0607253466937;24.4207707578726;23.1125468782091;23.2066538753958;23.6640327933684;23.6855230377066;23.6465495781548;23.4711173870264;23.7601726097503
35.5;-6.5;24.4068963292658;24.7252948756834;24.5158880623109;24.4833963501796;24.1689598023032;24.3153305530502;24.5774058021431;25.2047430292024;24.3010465992195;24.4419540957584;24.6202089652409;24.6874832053328;24.0508651559594;24.8853212310402;24.5524610004562;24.7410748674639;25.0055551912871;24.6717794765418;24.9161718787036;24.5126885810328;24.4249839448321;24.8790670801159;25.0027319208954;25.1404820632551;25.2905833213027;25.636623384439;24.3526797154688;24.4588882688616;25.0583885642789;24.98393267683;24.9347480673389;24.8359572579995;25.0788129126233
36.5;-6.5;23.6080159352444;23.923673823788;23.7408183972597;23.7269893554322;23.3951747331747;23.5788170782821;23.9222201953148;24.5086160043351;23.6142568562364;23.6866665298841;23.8472207941724;23.9472190055658;23.3004656488403;24.1377776744571;23.7931570644685;23.973422004756;24.2174926157887;23.8701850929036;24.1547788857677;23.7264070376764;23.7258040708474;24.1315868963528;24.2367933570327;24.3763894996239;24.4761609261124;24.8118025307738;23.6666002680054;23.7476450409638;24.3876627767152;24.32754183534;24.2579483863729;24.1738261706577;24.4158061727073
37.5;-6.5;25.4293219520439;25.7437193369401;25.6065485187012;25.5885327201581;25.2582481657871;25.4810043570012;25.9031107828909;26.4060642138515;25.4916145757127;25.5681375348071;25.72900659265;25.8295661876172;25.1931924648138;26.0147936588747;25.6836293915358;25.8464030893214;26.0138681922393;25.7572990699907;25.9781286916088;25.5841257195981;25.6616839581005;26.0311932092715;26.085832106948;26.2320701429096;26.2793228522629;26.5412196429884;25.6937174424938;25.7102006839517;26.3033989720318;26.3618857704441;26.2365708651861;26.1072311261516;26.3722017075314
38.5;-6.5;26.7710255549908;27.0772199299862;27.0012198735472;26.963049982364;26.6510493586014;26.8996773804551;27.3724158664162;27.7803277807397;26.820771211398;26.985677251291;27.1637697647234;27.2343503325908;26.6339564566055;27.4113577308174;27.0881232051013;27.2406440891244;27.3037231419809;27.2170387985042;27.2861595823598;26.976319304878;27.1251120186957;27.4629357271108;27.4564654792244;27.5910991794618;27.5982977035609;27.7349506719498;27.2513092694187;27.1613480095431;27.6997673442164;27.9269846945919;27.6985584181749;27.5088930985969;27.7846416650739
39.5;-6.5;27.0454396703767;27.3655621124557;27.3389771365852;27.2485030864141;26.9865044159121;27.224244548856;27.7222875923221;28.0516510390285;27.0763302297731;27.3161953425823;27.5269875979079;27.5511039826876;27.0059897116534;27.7170514777548;27.3913012985345;27.5404348418274;27.5239340417563;27.593473182679;27.5102943180316;27.2948690373501;27.4958983032291;27.8026739918342;27.7850371909144;27.9025518824677;27.8821196942897;27.8586396864042;27.6733225653086;27.4999768187882;28.0343115264447;28.3660269282799;28.0029229507014;27.8013486887247;28.0814554966004
40.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
41.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
42.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
43.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
44.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
45.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
46.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
47.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
48.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
49.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
50.5;-6.5;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999;-999
